exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score
84,154,5,medium,none,322.0,0.9147727272727273
88,36,5,medium,none,115.0,0.9504132231404959
88,93,5,medium,none,102.0,0.9026548672566371
84,211,5,medium,none,253.0,0.9619771863117871
88,110,5,medium,none,107.0,0.8699186991869918
88,96,5,medium,none,212.0,0.9506726457399103
88,181,5,medium,none,131.0,0.9225352112676056
88,163,5,medium,none,139.0,0.8742138364779874
88,204,5,medium,none,106.0,0.9380530973451328
83,196,5,medium,none,555.0,0.9158415841584159
88,201,5,medium,none,100.0,0.8849557522123894
88,189,5,medium,none,169.0,0.9441340782122905
88,154,5,medium,none,331.0,0.9403409090909091
88,211,5,medium,none,186.0,0.8773584905660378
89,3,5,medium,none,197.0,0.8794642857142857
89,5,5,medium,none,207.0,0.9241071428571429
89,28,5,medium,none,212.0,0.9464285714285714
89,12,5,medium,none,195.0,0.8705357142857143
84,196,5,medium,none,549.0,0.905940594059406
89,36,5,medium,none,205.0,0.9151785714285714
89,30,5,medium,none,203.0,0.90625
89,93,5,medium,none,205.0,0.9151785714285714
88,196,5,medium,none,586.0,0.966996699669967
89,110,5,medium,none,211.0,0.9419642857142857
89,204,5,medium,none,203.0,0.90625
89,201,5,medium,none,210.0,0.9375
89,163,5,medium,none,194.0,0.8660714285714286
89,96,5,medium,none,204.0,0.9107142857142857
89,181,5,medium,none,205.0,0.9151785714285714
89,189,5,medium,none,183.0,0.8169642857142857
91,3,5,medium,none,130.0,0.9154929577464789
91,28,5,medium,none,135.0,0.9507042253521126
91,12,5,medium,none,140.0,0.9859154929577465
91,5,5,medium,none,156.0,0.9454545454545454
91,30,5,medium,none,135.0,0.9246575342465754
89,154,5,medium,none,295.0,0.8380681818181818
91,93,5,medium,none,133.0,0.9366197183098591
91,36,5,medium,none,133.0,0.9366197183098591
89,211,5,medium,none,212.0,0.9464285714285714
91,110,5,medium,none,131.0,0.9225352112676056
91,96,5,medium,none,194.0,0.8699551569506726
91,163,5,medium,none,148.0,0.9308176100628931
