exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld
142,87,5,medium,high,332.0,0.9540229885057471
143,178,5,medium,high,150.0,0.9375
143,87,5,medium,high,235.0,0.9325396825396826
142,69,5,medium,high,328.0,0.9425287356321839
142,86,5,medium,high,322.0,0.9252873563218391
145,80,5,medium,high,243.0,0.9604743083003953
145,48,5,medium,high,237.0,0.9367588932806324
145,68,5,medium,high,201.0,0.7944664031620553
145,118,5,medium,high,204.0,0.8063241106719368
145,82,5,medium,high,243.0,0.9604743083003953
147,48,5,medium,high,167.0,0.943502824858757
145,178,5,medium,high,208.0,0.8221343873517787
147,80,5,medium,high,168.0,0.9491525423728814
147,68,5,medium,high,142.0,0.8022598870056498
145,86,5,medium,high,262.0,0.903448275862069
145,69,5,medium,high,262.0,0.8291139240506329
145,87,5,medium,high,212.0,0.8379446640316206
147,118,5,medium,high,138.0,0.7796610169491526
147,82,5,medium,high,176.0,0.9411764705882353
147,178,5,medium,high,158.0,0.8926553672316384
147,69,5,medium,high,260.0,0.8227848101265823
147,87,5,medium,high,215.0,0.8531746031746031
147,86,5,medium,high,255.0,0.8793103448275862
151,80,5,medium,high,618.0,0.9747634069400631
151,48,5,medium,high,614.0,0.9684542586750788
151,68,5,medium,high,569.0,0.8974763406940063
155,48,5,medium,high,162.0,0.9529411764705882
151,118,5,medium,high,582.0,0.917981072555205
155,68,5,medium,high,167.0,0.9823529411764705
155,80,5,medium,high,147.0,0.8647058823529412
151,82,5,medium,high,606.0,0.9558359621451105
155,82,5,medium,high,160.0,0.8556149732620321
155,69,5,medium,high,302.0,0.9556962025316456
151,178,5,medium,high,571.0,0.9006309148264984
155,118,5,medium,high,163.0,0.9588235294117647
155,87,5,medium,high,240.0,0.9523809523809523
155,86,5,medium,high,270.0,0.9310344827586207
155,178,5,medium,high,164.0,0.9647058823529412
151,87,5,medium,high,559.0,0.8817034700315457
151,86,5,medium,high,560.0,0.8832807570977917
158,48,5,medium,high,268.0,0.9370629370629371
158,80,5,medium,high,275.0,0.9615384615384616
151,69,5,medium,high,542.0,0.8548895899053628
158,68,5,medium,high,229.0,0.8006993006993007
158,82,5,medium,high,267.0,0.9335664335664335
158,118,5,medium,high,224.0,0.7832167832167832
158,178,5,medium,high,235.0,0.8216783216783217
166,48,5,medium,high,293.0,0.9606557377049181
166,68,5,medium,high,268.0,0.8786885245901639
158,69,5,medium,high,268.0,0.8481012658227848
166,80,5,medium,high,294.0,0.9639344262295082
158,86,5,medium,high,273.0,0.9413793103448276
158,87,5,medium,high,259.0,0.9055944055944056
166,118,5,medium,high,275.0,0.9016393442622951
166,82,5,medium,high,292.0,0.9573770491803278
168,48,5,medium,high,242.0,0.9565217391304348
168,68,5,medium,high,224.0,0.8853754940711462
166,178,5,medium,high,275.0,0.9016393442622951
166,87,5,medium,high,282.0,0.9245901639344263
166,69,5,medium,high,293.0,0.9272151898734177
168,80,5,medium,high,242.0,0.9565217391304348
166,86,5,medium,high,287.0,0.940983606557377
168,118,5,medium,high,214.0,0.8458498023715415
168,82,5,medium,high,241.0,0.9525691699604744
168,69,5,medium,high,264.0,0.8354430379746836
169,48,5,medium,high,270.0,0.9278350515463918
168,178,5,medium,high,227.0,0.8972332015810277
168,86,5,medium,high,255.0,0.8793103448275862
168,87,5,medium,high,238.0,0.9407114624505929
169,80,5,medium,high,269.0,0.9243986254295533
169,68,5,medium,high,281.0,0.9656357388316151
171,48,5,medium,high,153.0,0.9745222929936306
169,118,5,medium,high,277.0,0.9518900343642611
171,68,5,medium,high,156.0,0.9873417721518988
169,82,5,medium,high,265.0,0.9106529209621993
169,178,5,medium,high,270.0,0.9278350515463918
171,80,5,medium,high,142.0,0.9044585987261147
171,118,5,medium,high,151.0,0.9617834394904459
169,69,5,medium,high,303.0,0.9588607594936709
171,82,5,medium,high,170.0,0.9090909090909091
169,87,5,medium,high,269.0,0.9243986254295533
169,86,5,medium,high,279.0,0.9587628865979382
171,69,5,medium,high,302.0,0.9556962025316456
171,87,5,medium,high,234.0,0.9285714285714286
171,178,5,medium,high,156.0,0.975
192,80,5,medium,high,149.0,0.9738562091503268
171,86,5,medium,high,267.0,0.9206896551724137
192,48,5,medium,high,148.0,0.9673202614379085
192,68,5,medium,high,135.0,0.8544303797468354
192,82,5,medium,high,177.0,0.946524064171123
192,118,5,medium,high,130.0,0.8496732026143791
192,178,5,medium,high,141.0,0.88125
192,69,5,medium,high,253.0,0.8006329113924051
202,80,5,medium,high,175.0,0.9259259259259259
192,87,5,medium,high,203.0,0.8055555555555556
192,86,5,medium,high,238.0,0.8206896551724138
202,68,5,medium,high,186.0,0.9841269841269841
202,48,5,medium,high,170.0,0.8994708994708994
203,48,5,medium,high,123.0,0.9534883720930233
203,68,5,medium,high,140.0,0.8860759493670886
202,118,5,medium,high,180.0,0.9523809523809523
202,82,5,medium,high,184.0,0.9735449735449735
203,80,5,medium,high,88.0,0.946236559139785
203,69,5,medium,high,289.0,0.9145569620253164
203,82,5,medium,high,180.0,0.9625668449197861
202,178,5,medium,high,173.0,0.9153439153439153
203,118,5,medium,high,98.0,0.8596491228070176
202,69,5,medium,high,302.0,0.9556962025316456
203,87,5,medium,high,231.0,0.9166666666666666
203,86,5,medium,high,270.0,0.9310344827586207
203,178,5,medium,high,145.0,0.90625
202,87,5,medium,high,231.0,0.9166666666666666
202,86,5,medium,high,275.0,0.9482758620689655
206,80,5,medium,high,341.0,0.9093333333333333
206,48,5,medium,high,342.0,0.912
206,118,5,medium,high,346.0,0.9226666666666666
206,68,5,medium,high,348.0,0.928
206,82,5,medium,high,326.0,0.8693333333333333
207,48,5,medium,high,239.0,0.9157088122605364
206,178,5,medium,high,342.0,0.912
207,68,5,medium,high,243.0,0.9310344827586207
207,80,5,medium,high,230.0,0.8812260536398467
206,87,5,medium,high,334.0,0.8906666666666667
206,86,5,medium,high,343.0,0.9146666666666666
206,69,5,medium,high,350.0,0.9333333333333333
207,82,5,medium,high,224.0,0.8582375478927203
207,69,5,medium,high,300.0,0.9493670886075949
210,48,5,medium,high,125.0,0.9689922480620154
207,118,5,medium,high,237.0,0.9080459770114943
210,68,5,medium,high,148.0,0.9367088607594937
210,80,5,medium,high,106.0,0.8760330578512396
207,178,5,medium,high,242.0,0.9272030651340997
210,82,5,medium,high,163.0,0.8716577540106952
210,118,5,medium,high,115.0,0.9504132231404959
207,87,5,medium,high,252.0,0.9655172413793104
210,86,5,medium,high,267.0,0.9206896551724137
207,86,5,medium,high,273.0,0.9413793103448276
210,178,5,medium,high,150.0,0.9375
210,87,5,medium,high,228.0,0.9047619047619048
210,69,5,medium,high,295.0,0.9335443037974683
214,80,5,medium,high,520.0,0.9701492537313433
214,118,5,medium,high,482.0,0.8992537313432836
214,48,5,medium,high,517.0,0.9645522388059702
214,68,5,medium,high,474.0,0.8843283582089553
215,48,5,medium,high,181.0,0.9526315789473684
215,68,5,medium,high,185.0,0.9736842105263158
214,82,5,medium,high,512.0,0.9552238805970149
215,80,5,medium,high,172.0,0.9052631578947369
215,82,5,medium,high,184.0,0.968421052631579
214,87,5,medium,high,465.0,0.8675373134328358
214,178,5,medium,high,487.0,0.9085820895522388
215,69,5,medium,high,293.0,0.9272151898734177
214,86,5,medium,high,459.0,0.8563432835820896
215,86,5,medium,high,273.0,0.9413793103448276
215,87,5,medium,high,241.0,0.9563492063492064
214,69,5,medium,high,460.0,0.8582089552238806
215,118,5,medium,high,181.0,0.9526315789473684
215,178,5,medium,high,182.0,0.9578947368421052
