exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld
56,79,2,low,low,266.0,0.8580645161290322
56,107,2,low,low,198.0,0.9519230769230769
56,104,2,low,low,261.0,0.9190140845070423
56,64,2,low,low,525.0,0.8868243243243243
56,124,2,low,low,258.0,0.9052631578947369
56,138,2,low,low,148.0,0.9192546583850931
56,128,2,low,low,223.0,0.9176954732510288
56,126,2,low,low,284.0,0.890282131661442
56,140,2,low,low,181.0,0.8153153153153153
56,162,2,low,low,248.0,0.9393939393939394
56,172,2,low,low,157.0,0.9022988505747126
56,132,2,low,low,382.0,0.9339853300733496
56,164,2,low,low,207.0,0.8808510638297873
56,180,2,low,low,144.0,0.9113924050632911
56,200,2,low,low,155.0,0.8757062146892656
56,186,2,low,low,220.0,0.9606986899563319
56,179,2,low,low,333.0,0.8694516971279374
56,183,2,low,low,244.0,0.8714285714285714
56,182,2,low,low,350.0,0.875
56,176,2,low,low,476.0,0.9444444444444444
60,65,2,low,low,295.0,0.9640522875816994
60,71,2,low,low,293.0,0.9575163398692811
60,74,2,low,low,287.0,0.9379084967320261
60,78,2,low,low,261.0,0.8529411764705882
60,63,2,low,low,269.0,0.8790849673202614
60,67,2,low,low,283.0,0.9248366013071896
60,94,2,low,low,292.0,0.954248366013072
60,101,2,low,low,282.0,0.9215686274509803
60,99,2,low,low,283.0,0.9248366013071896
60,79,2,low,low,281.0,0.9064516129032258
60,107,2,low,low,277.0,0.9052287581699346
60,77,2,low,low,299.0,0.7686375321336761
60,104,2,low,low,291.0,0.9509803921568627
60,64,2,low,low,499.0,0.8429054054054054
60,138,2,low,low,286.0,0.934640522875817
60,124,2,low,low,278.0,0.9084967320261438
60,128,2,low,low,291.0,0.9509803921568627
60,126,2,low,low,302.0,0.9467084639498433
60,140,2,low,low,260.0,0.8496732026143791
60,162,2,low,low,295.0,0.9640522875816994
60,164,2,low,low,281.0,0.9183006535947712
60,172,2,low,low,249.0,0.8137254901960784
60,180,2,low,low,244.0,0.7973856209150327
60,132,2,low,low,382.0,0.9339853300733496
63,65,2,low,low,246.0,0.9461538461538461
60,200,2,low,low,267.0,0.8725490196078431
60,186,2,low,low,285.0,0.9313725490196079
60,179,2,low,low,323.0,0.8433420365535248
60,183,2,low,low,280.0,0.9150326797385621
63,71,2,low,low,248.0,0.9538461538461539
63,67,2,low,low,247.0,0.95
63,74,2,low,low,239.0,0.9192307692307692
60,182,2,low,low,354.0,0.885
63,78,2,low,low,227.0,0.8730769230769231
60,176,2,low,low,467.0,0.9265873015873016
63,94,2,low,low,238.0,0.9153846153846154
63,99,2,low,low,241.0,0.926923076923077
63,101,2,low,low,241.0,0.926923076923077
63,107,2,low,low,237.0,0.9115384615384615
63,79,2,low,low,266.0,0.8580645161290322
63,64,2,low,low,509.0,0.8597972972972973
63,77,2,low,low,317.0,0.8149100257069408
63,104,2,low,low,267.0,0.9401408450704225
63,124,2,low,low,259.0,0.9087719298245615
63,138,2,low,low,236.0,0.9076923076923077
63,128,2,low,low,245.0,0.9423076923076923
63,126,2,low,low,298.0,0.9341692789968652
63,140,2,low,low,209.0,0.8038461538461539
63,164,2,low,low,229.0,0.8807692307692307
63,172,2,low,low,223.0,0.8576923076923076
63,162,2,low,low,254.0,0.9621212121212122
63,180,2,low,low,222.0,0.8538461538461538
63,132,2,low,low,382.0,0.9339853300733496
63,200,2,low,low,212.0,0.8153846153846154
64,65,2,low,low,571.0,0.964527027027027
63,186,2,low,low,244.0,0.9384615384615385
63,179,2,low,low,334.0,0.8720626631853786
63,183,2,low,low,241.0,0.8607142857142858
63,182,2,low,low,347.0,0.8675
63,176,2,low,low,468.0,0.9285714285714286
64,71,2,low,low,573.0,0.9679054054054054
64,74,2,low,low,566.0,0.956081081081081
64,78,2,low,low,538.0,0.9087837837837838
64,67,2,low,low,562.0,0.9493243243243243
64,94,2,low,low,557.0,0.9408783783783784
64,101,2,low,low,560.0,0.9459459459459459
64,99,2,low,low,556.0,0.9391891891891891
64,107,2,low,low,537.0,0.9070945945945946
64,79,2,low,low,499.0,0.8429054054054054
64,104,2,low,low,553.0,0.9341216216216216
64,124,2,low,low,526.0,0.8885135135135135
64,77,2,low,low,508.0,0.8581081081081081
64,128,2,low,low,554.0,0.9358108108108109
64,138,2,low,low,558.0,0.9425675675675675
64,126,2,low,low,518.0,0.875
64,140,2,low,low,515.0,0.8699324324324325
64,172,2,low,low,515.0,0.8699324324324325
64,162,2,low,low,556.0,0.9391891891891891
64,164,2,low,low,522.0,0.8817567567567568
64,132,2,low,low,545.0,0.9206081081081081
64,180,2,low,low,521.0,0.8800675675675675
65,67,2,low,low,151.0,0.9617834394904459
65,71,2,low,low,81.0,0.9101123595505618
65,74,2,low,low,94.0,0.94
65,78,2,low,low,87.0,0.925531914893617
65,77,2,low,low,368.0,0.9460154241645244
65,79,2,low,low,298.0,0.9612903225806452
65,94,2,low,low,116.0,0.8923076923076924
65,99,2,low,low,163.0,0.9421965317919075
65,101,2,low,low,146.0,0.9240506329113924
65,104,2,low,low,267.0,0.9401408450704225
65,107,2,low,low,189.0,0.9086538461538461
65,124,2,low,low,267.0,0.9368421052631579
65,126,2,low,low,301.0,0.9435736677115988
64,200,2,low,low,523.0,0.8834459459459459
65,128,2,low,low,227.0,0.934156378600823
65,138,2,low,low,148.0,0.9192546583850931
65,132,2,low,low,386.0,0.9437652811735942
64,179,2,low,low,528.0,0.8918918918918919
65,140,2,low,low,208.0,0.9369369369369369
65,172,2,low,low,158.0,0.9080459770114943
64,183,2,low,low,529.0,0.893581081081081
65,162,2,low,low,250.0,0.946969696969697
64,186,2,low,low,560.0,0.9459459459459459
65,164,2,low,low,219.0,0.9319148936170213
65,180,2,low,low,148.0,0.9367088607594937
65,176,2,low,low,482.0,0.9563492063492064
65,186,2,low,low,216.0,0.9432314410480349
65,179,2,low,low,364.0,0.9503916449086162
65,200,2,low,low,162.0,0.9152542372881356
