exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld,source_file
15,197,2,medium,medium,235.0,0.9288537549407114,Java_medium_results.csv
15,168,2,medium,medium,460.0,0.9274193548387096,Java_medium_results.csv
15,210,2,medium,medium,168.0,0.9281767955801103,Java_medium_results.csv
15,212,2,medium,medium,168.0,0.9281767955801103,Java_medium_results.csv
15,206,2,medium,medium,250.0,0.9363295880149812,Java_medium_results.csv
15,194,2,medium,medium,446.0,0.8762278978388998,Java_medium_results.csv
15,207,2,medium,medium,310.0,0.9422492401215804,Java_medium_results.csv
15,215,2,medium,medium,234.0,0.9069767441860463,Java_medium_results.csv
15,214,2,medium,medium,258.0,0.9052631578947368,Java_medium_results.csv
15,202,2,medium,medium,552.0,0.9484536082474226,Java_medium_results.csv
16,17,2,medium,medium,206.0,0.9406392694063926,Java_medium_results.csv
16,20,2,medium,medium,203.0,0.944186046511628,Java_medium_results.csv
16,32,2,medium,medium,171.0,0.7953488372093023,Java_medium_results.csv
16,24,2,medium,medium,206.0,0.958139534883721,Java_medium_results.csv
16,42,2,medium,medium,203.0,0.944186046511628,Java_medium_results.csv
16,18,2,medium,medium,274.0,0.9072847682119204,Java_medium_results.csv
16,40,2,medium,medium,192.0,0.8930232558139535,Java_medium_results.csv
16,51,2,medium,medium,199.0,0.9255813953488372,Java_medium_results.csv
16,33,2,medium,medium,240.0,0.9375,Java_medium_results.csv
16,25,2,medium,medium,310.0,0.856353591160221,Java_medium_results.csv
16,54,2,medium,medium,199.0,0.9255813953488372,Java_medium_results.csv
16,57,2,medium,medium,197.0,0.916279069767442,Java_medium_results.csv
16,53,2,medium,medium,194.0,0.9023255813953488,Java_medium_results.csv
16,66,2,medium,medium,208.0,0.9674418604651164,Java_medium_results.csv
16,62,2,medium,medium,197.0,0.916279069767442,Java_medium_results.csv
16,58,2,medium,medium,197.0,0.916279069767442,Java_medium_results.csv
16,50,2,medium,medium,309.0,0.9507692307692308,Java_medium_results.csv
16,61,2,medium,medium,200.0,0.9302325581395348,Java_medium_results.csv
16,88,2,medium,medium,198.0,0.9209302325581395,Java_medium_results.csv
16,55,2,medium,medium,336.0,0.8637532133676092,Java_medium_results.csv
16,75,2,medium,medium,264.0,0.9428571428571428,Java_medium_results.csv
16,72,2,medium,medium,308.0,0.9418960244648318,Java_medium_results.csv
16,73,2,medium,medium,316.0,0.9376854599406528,Java_medium_results.csv
16,84,2,medium,medium,233.0,0.9282868525896414,Java_medium_results.csv
16,83,2,medium,medium,287.0,0.9169329073482428,Java_medium_results.csv
16,81,2,medium,medium,280.0,0.906148867313916,Java_medium_results.csv
16,108,2,medium,medium,203.0,0.944186046511628,Java_medium_results.csv
16,105,2,medium,medium,191.0,0.8883720930232558,Java_medium_results.csv
16,91,2,medium,medium,212.0,0.9464285714285714,Java_medium_results.csv
16,115,2,medium,medium,190.0,0.8837209302325582,Java_medium_results.csv
16,112,2,medium,medium,215.0,0.9684684684684683,Java_medium_results.csv
16,97,2,medium,medium,263.0,0.9392857142857144,Java_medium_results.csv
16,89,2,medium,medium,389.0,0.930622009569378,Java_medium_results.csv
16,125,2,medium,medium,190.0,0.8837209302325582,Java_medium_results.csv
16,117,2,medium,medium,232.0,0.9547325102880658,Java_medium_results.csv
16,120,2,medium,medium,218.0,0.9519650655021834,Java_medium_results.csv
16,143,2,medium,medium,196.0,0.9116279069767442,Java_medium_results.csv
16,142,2,medium,medium,214.0,0.9596412556053812,Java_medium_results.csv
16,145,2,medium,medium,202.0,0.9395348837209302,Java_medium_results.csv
16,155,2,medium,medium,203.0,0.944186046511628,Java_medium_results.csv
16,158,2,medium,medium,196.0,0.9116279069767442,Java_medium_results.csv
16,147,2,medium,medium,248.0,0.8888888888888888,Java_medium_results.csv
16,135,2,medium,medium,349.0,0.8994845360824743,Java_medium_results.csv
16,169,2,medium,medium,188.0,0.8744186046511628,Java_medium_results.csv
16,185,2,medium,medium,181.0,0.8418604651162791,Java_medium_results.csv
16,190,2,medium,medium,199.0,0.9255813953488372,Java_medium_results.csv
16,171,2,medium,medium,273.0,0.9680851063829788,Java_medium_results.csv
16,151,2,medium,medium,451.0,0.8877952755905512,Java_medium_results.csv
16,191,2,medium,medium,230.0,0.931174089068826,Java_medium_results.csv
16,203,2,medium,medium,195.0,0.9069767441860463,Java_medium_results.csv
16,168,2,medium,medium,445.0,0.8971774193548387,Java_medium_results.csv
16,197,2,medium,medium,235.0,0.9288537549407114,Java_medium_results.csv
16,192,2,medium,medium,271.0,0.8798701298701299,Java_medium_results.csv
16,210,2,medium,medium,193.0,0.8976744186046511,Java_medium_results.csv
16,206,2,medium,medium,252.0,0.9438202247191012,Java_medium_results.csv
16,212,2,medium,medium,195.0,0.9069767441860463,Java_medium_results.csv
16,194,2,medium,medium,450.0,0.8840864440078585,Java_medium_results.csv
16,214,2,medium,medium,263.0,0.9228070175438596,Java_medium_results.csv
16,207,2,medium,medium,298.0,0.905775075987842,Java_medium_results.csv
16,215,2,medium,medium,252.0,0.9767441860465116,Java_medium_results.csv
16,202,2,medium,medium,550.0,0.9450171821305842,Java_medium_results.csv
17,20,2,medium,medium,194.0,0.8858447488584474,Java_medium_results.csv
17,24,2,medium,medium,206.0,0.9406392694063926,Java_medium_results.csv
17,18,2,medium,medium,275.0,0.9105960264900662,Java_medium_results.csv
17,32,2,medium,medium,181.0,0.8264840182648402,Java_medium_results.csv
17,42,2,medium,medium,204.0,0.9315068493150684,Java_medium_results.csv
17,51,2,medium,medium,203.0,0.9269406392694064,Java_medium_results.csv
17,40,2,medium,medium,194.0,0.8858447488584474,Java_medium_results.csv
17,33,2,medium,medium,248.0,0.96875,Java_medium_results.csv
17,53,2,medium,medium,205.0,0.9360730593607306,Java_medium_results.csv
17,57,2,medium,medium,197.0,0.8995433789954338,Java_medium_results.csv
17,54,2,medium,medium,203.0,0.9269406392694064,Java_medium_results.csv
17,25,2,medium,medium,332.0,0.9171270718232044,Java_medium_results.csv
17,66,2,medium,medium,211.0,0.9634703196347032,Java_medium_results.csv
17,58,2,medium,medium,205.0,0.9360730593607306,Java_medium_results.csv
17,50,2,medium,medium,306.0,0.9415384615384615,Java_medium_results.csv
17,62,2,medium,medium,194.0,0.8858447488584474,Java_medium_results.csv
17,61,2,medium,medium,210.0,0.958904109589041,Java_medium_results.csv
17,55,2,medium,medium,338.0,0.8688946015424165,Java_medium_results.csv
17,88,2,medium,medium,202.0,0.9223744292237442,Java_medium_results.csv
17,72,2,medium,medium,304.0,0.9296636085626911,Java_medium_results.csv
17,84,2,medium,medium,237.0,0.9442231075697212,Java_medium_results.csv
17,75,2,medium,medium,269.0,0.9607142857142856,Java_medium_results.csv
17,81,2,medium,medium,278.0,0.8996763754045307,Java_medium_results.csv
17,83,2,medium,medium,298.0,0.952076677316294,Java_medium_results.csv
17,73,2,medium,medium,318.0,0.9436201780415432,Java_medium_results.csv
17,108,2,medium,medium,204.0,0.9315068493150684,Java_medium_results.csv
17,91,2,medium,medium,220.0,0.9821428571428572,Java_medium_results.csv
17,105,2,medium,medium,197.0,0.8995433789954338,Java_medium_results.csv
17,115,2,medium,medium,200.0,0.91324200913242,Java_medium_results.csv
17,125,2,medium,medium,196.0,0.8949771689497716,Java_medium_results.csv
17,112,2,medium,medium,220.0,0.990990990990991,Java_medium_results.csv
17,97,2,medium,medium,272.0,0.9714285714285714,Java_medium_results.csv
17,117,2,medium,medium,227.0,0.934156378600823,Java_medium_results.csv
17,120,2,medium,medium,213.0,0.9301310043668122,Java_medium_results.csv
17,89,2,medium,medium,397.0,0.9497607655502392,Java_medium_results.csv
17,143,2,medium,medium,197.0,0.8995433789954338,Java_medium_results.csv
17,142,2,medium,medium,220.0,0.9865470852017936,Java_medium_results.csv
17,145,2,medium,medium,192.0,0.8767123287671232,Java_medium_results.csv
17,147,2,medium,medium,254.0,0.910394265232975,Java_medium_results.csv
17,155,2,medium,medium,208.0,0.9497716894977168,Java_medium_results.csv
17,135,2,medium,medium,356.0,0.9175257731958762,Java_medium_results.csv
17,158,2,medium,medium,194.0,0.8858447488584474,Java_medium_results.csv
17,169,2,medium,medium,199.0,0.908675799086758,Java_medium_results.csv
17,190,2,medium,medium,198.0,0.9041095890410958,Java_medium_results.csv
17,185,2,medium,medium,188.0,0.8584474885844748,Java_medium_results.csv
17,171,2,medium,medium,271.0,0.9609929078014184,Java_medium_results.csv
17,191,2,medium,medium,231.0,0.9352226720647774,Java_medium_results.csv
17,151,2,medium,medium,448.0,0.8818897637795275,Java_medium_results.csv
17,192,2,medium,medium,288.0,0.935064935064935,Java_medium_results.csv
17,203,2,medium,medium,205.0,0.9360730593607306,Java_medium_results.csv
17,197,2,medium,medium,241.0,0.9525691699604744,Java_medium_results.csv
17,168,2,medium,medium,456.0,0.9193548387096774,Java_medium_results.csv
17,210,2,medium,medium,199.0,0.908675799086758,Java_medium_results.csv
17,212,2,medium,medium,206.0,0.9406392694063926,Java_medium_results.csv
17,206,2,medium,medium,247.0,0.9250936329588016,Java_medium_results.csv
17,194,2,medium,medium,464.0,0.911591355599214,Java_medium_results.csv
17,207,2,medium,medium,316.0,0.96048632218845,Java_medium_results.csv
17,215,2,medium,medium,239.0,0.9263565891472868,Java_medium_results.csv
17,214,2,medium,medium,262.0,0.9192982456140352,Java_medium_results.csv
17,202,2,medium,medium,561.0,0.963917525773196,Java_medium_results.csv
18,20,2,medium,medium,277.0,0.9172185430463576,Java_medium_results.csv
18,32,2,medium,medium,281.0,0.9304635761589404,Java_medium_results.csv
18,24,2,medium,medium,256.0,0.847682119205298,Java_medium_results.csv
18,42,2,medium,medium,265.0,0.8774834437086093,Java_medium_results.csv
18,51,2,medium,medium,251.0,0.8311258278145696,Java_medium_results.csv
18,40,2,medium,medium,279.0,0.9238410596026492,Java_medium_results.csv
18,57,2,medium,medium,284.0,0.9403973509933776,Java_medium_results.csv
18,33,2,medium,medium,268.0,0.8874172185430463,Java_medium_results.csv
18,54,2,medium,medium,260.0,0.8609271523178808,Java_medium_results.csv
18,53,2,medium,medium,279.0,0.9238410596026492,Java_medium_results.csv
18,25,2,medium,medium,355.0,0.9806629834254144,Java_medium_results.csv
18,66,2,medium,medium,281.0,0.9304635761589404,Java_medium_results.csv
18,58,2,medium,medium,257.0,0.8509933774834437,Java_medium_results.csv
18,50,2,medium,medium,299.0,0.92,Java_medium_results.csv
18,62,2,medium,medium,287.0,0.9503311258278144,Java_medium_results.csv
18,61,2,medium,medium,247.0,0.8178807947019867,Java_medium_results.csv
18,55,2,medium,medium,353.0,0.9074550128534704,Java_medium_results.csv
18,88,2,medium,medium,293.0,0.9701986754966888,Java_medium_results.csv
18,72,2,medium,medium,295.0,0.9021406727828746,Java_medium_results.csv
18,75,2,medium,medium,275.0,0.9105960264900662,Java_medium_results.csv
18,73,2,medium,medium,310.0,0.9198813056379822,Java_medium_results.csv
18,81,2,medium,medium,271.0,0.8770226537216829,Java_medium_results.csv
18,84,2,medium,medium,248.0,0.8211920529801324,Java_medium_results.csv
18,83,2,medium,medium,279.0,0.8913738019169329,Java_medium_results.csv
18,105,2,medium,medium,292.0,0.9668874172185432,Java_medium_results.csv
18,108,2,medium,medium,272.0,0.9006622516556292,Java_medium_results.csv
18,91,2,medium,medium,249.0,0.8245033112582781,Java_medium_results.csv
18,115,2,medium,medium,291.0,0.9635761589403974,Java_medium_results.csv
18,125,2,medium,medium,281.0,0.9304635761589404,Java_medium_results.csv
18,112,2,medium,medium,278.0,0.9205298013245032,Java_medium_results.csv
18,97,2,medium,medium,280.0,0.9271523178807948,Java_medium_results.csv
18,117,2,medium,medium,252.0,0.8344370860927153,Java_medium_results.csv
18,120,2,medium,medium,288.0,0.9536423841059604,Java_medium_results.csv
18,89,2,medium,medium,359.0,0.8588516746411483,Java_medium_results.csv
18,143,2,medium,medium,256.0,0.847682119205298,Java_medium_results.csv
18,145,2,medium,medium,290.0,0.9602649006622516,Java_medium_results.csv
18,142,2,medium,medium,262.0,0.8675496688741722,Java_medium_results.csv
18,147,2,medium,medium,292.0,0.9668874172185432,Java_medium_results.csv
18,155,2,medium,medium,251.0,0.8311258278145696,Java_medium_results.csv
18,158,2,medium,medium,279.0,0.9238410596026492,Java_medium_results.csv
18,135,2,medium,medium,374.0,0.963917525773196,Java_medium_results.csv
18,169,2,medium,medium,249.0,0.8245033112582781,Java_medium_results.csv
18,190,2,medium,medium,259.0,0.8576158940397351,Java_medium_results.csv
18,185,2,medium,medium,285.0,0.9437086092715232,Java_medium_results.csv
18,171,2,medium,medium,281.0,0.9304635761589404,Java_medium_results.csv
18,203,2,medium,medium,284.0,0.9403973509933776,Java_medium_results.csv
18,151,2,medium,medium,487.0,0.9586614173228346,Java_medium_results.csv
18,191,2,medium,medium,262.0,0.8675496688741722,Java_medium_results.csv
18,168,2,medium,medium,468.0,0.9435483870967742,Java_medium_results.csv
18,197,2,medium,medium,253.0,0.8377483443708609,Java_medium_results.csv
18,192,2,medium,medium,298.0,0.9675324675324676,Java_medium_results.csv
18,210,2,medium,medium,264.0,0.8741721854304636,Java_medium_results.csv
18,212,2,medium,medium,283.0,0.9370860927152318,Java_medium_results.csv
18,206,2,medium,medium,278.0,0.9205298013245032,Java_medium_results.csv
18,194,2,medium,medium,481.0,0.9449901768172888,Java_medium_results.csv
18,207,2,medium,medium,298.0,0.905775075987842,Java_medium_results.csv
18,215,2,medium,medium,273.0,0.9039735099337748,Java_medium_results.csv
18,214,2,medium,medium,293.0,0.9701986754966888,Java_medium_results.csv
20,32,2,medium,medium,164.0,0.8159203980099502,Java_medium_results.csv
20,24,2,medium,medium,198.0,0.9519230769230768,Java_medium_results.csv
20,42,2,medium,medium,190.0,0.945273631840796,Java_medium_results.csv
18,202,2,medium,medium,514.0,0.8831615120274914,Java_medium_results.csv
20,51,2,medium,medium,185.0,0.9203980099502488,Java_medium_results.csv
20,40,2,medium,medium,183.0,0.9104477611940298,Java_medium_results.csv
20,33,2,medium,medium,249.0,0.97265625,Java_medium_results.csv
20,57,2,medium,medium,189.0,0.9402985074626866,Java_medium_results.csv
20,53,2,medium,medium,188.0,0.9353233830845772,Java_medium_results.csv
20,54,2,medium,medium,190.0,0.945273631840796,Java_medium_results.csv
20,25,2,medium,medium,342.0,0.9447513812154696,Java_medium_results.csv
20,58,2,medium,medium,182.0,0.9054726368159204,Java_medium_results.csv
20,66,2,medium,medium,193.0,0.9601990049751244,Java_medium_results.csv
20,50,2,medium,medium,307.0,0.9446153846153846,Java_medium_results.csv
20,62,2,medium,medium,184.0,0.9154228855721394,Java_medium_results.csv
20,61,2,medium,medium,205.0,0.9808612440191388,Java_medium_results.csv
20,55,2,medium,medium,335.0,0.8611825192802056,Java_medium_results.csv
20,88,2,medium,medium,184.0,0.9154228855721394,Java_medium_results.csv
20,72,2,medium,medium,305.0,0.9327217125382264,Java_medium_results.csv
20,75,2,medium,medium,268.0,0.9571428571428572,Java_medium_results.csv
20,81,2,medium,medium,286.0,0.9255663430420712,Java_medium_results.csv
20,84,2,medium,medium,238.0,0.9482071713147412,Java_medium_results.csv
20,73,2,medium,medium,322.0,0.9554896142433236,Java_medium_results.csv
20,83,2,medium,medium,291.0,0.9297124600638976,Java_medium_results.csv
20,108,2,medium,medium,188.0,0.9353233830845772,Java_medium_results.csv
20,105,2,medium,medium,189.0,0.9402985074626866,Java_medium_results.csv
20,91,2,medium,medium,220.0,0.9821428571428572,Java_medium_results.csv
20,115,2,medium,medium,185.0,0.9203980099502488,Java_medium_results.csv
20,112,2,medium,medium,213.0,0.9594594594594594,Java_medium_results.csv
20,97,2,medium,medium,276.0,0.9857142857142858,Java_medium_results.csv
20,125,2,medium,medium,183.0,0.9104477611940298,Java_medium_results.csv
20,89,2,medium,medium,396.0,0.9473684210526316,Java_medium_results.csv
20,117,2,medium,medium,229.0,0.9423868312757202,Java_medium_results.csv
20,120,2,medium,medium,214.0,0.9344978165938864,Java_medium_results.csv
20,143,2,medium,medium,190.0,0.945273631840796,Java_medium_results.csv
20,142,2,medium,medium,220.0,0.9865470852017936,Java_medium_results.csv
20,145,2,medium,medium,186.0,0.9253731343283582,Java_medium_results.csv
20,147,2,medium,medium,260.0,0.931899641577061,Java_medium_results.csv
20,155,2,medium,medium,199.0,0.9851485148514852,Java_medium_results.csv
20,135,2,medium,medium,360.0,0.9278350515463918,Java_medium_results.csv
20,158,2,medium,medium,201.0,0.9901477832512317,Java_medium_results.csv
20,169,2,medium,medium,188.0,0.9353233830845772,Java_medium_results.csv
20,185,2,medium,medium,155.0,0.7711442786069652,Java_medium_results.csv
20,190,2,medium,medium,181.0,0.900497512437811,Java_medium_results.csv
20,171,2,medium,medium,275.0,0.975177304964539,Java_medium_results.csv
20,151,2,medium,medium,460.0,0.905511811023622,Java_medium_results.csv
20,191,2,medium,medium,238.0,0.9635627530364372,Java_medium_results.csv
20,203,2,medium,medium,189.0,0.9402985074626866,Java_medium_results.csv
20,192,2,medium,medium,292.0,0.948051948051948,Java_medium_results.csv
20,168,2,medium,medium,451.0,0.9092741935483872,Java_medium_results.csv
20,197,2,medium,medium,237.0,0.9367588932806324,Java_medium_results.csv
20,210,2,medium,medium,187.0,0.9303482587064676,Java_medium_results.csv
