exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score,source_file
61,117,5,medium,medium,303.0,0.8885630498533724,Java_medium_results.csv
61,133,5,medium,medium,332.0,0.9736070381231672,Java_medium_results.csv
61,147,5,medium,medium,326.0,0.9560117302052786,Java_medium_results.csv
61,145,5,medium,medium,331.0,0.9706744868035192,Java_medium_results.csv
61,135,5,medium,medium,332.0,0.9736070381231672,Java_medium_results.csv
61,155,5,medium,medium,300.0,0.8797653958944281,Java_medium_results.csv
61,142,5,medium,medium,328.0,0.942528735632184,Java_medium_results.csv
61,171,5,medium,medium,312.0,0.9149560117302052,Java_medium_results.csv
61,192,5,medium,medium,324.0,0.9501466275659824,Java_medium_results.csv
61,203,5,medium,medium,332.0,0.9736070381231672,Java_medium_results.csv
61,158,5,medium,medium,333.0,0.9765395894428152,Java_medium_results.csv
61,168,5,medium,medium,322.0,0.9442815249266864,Java_medium_results.csv
61,166,5,medium,medium,332.0,0.9736070381231672,Java_medium_results.csv
61,202,5,medium,medium,316.0,0.9266862170087976,Java_medium_results.csv
61,169,5,medium,medium,322.0,0.9442815249266864,Java_medium_results.csv
62,66,5,medium,medium,109.0,0.9478260869565216,Java_medium_results.csv
62,70,5,medium,medium,113.0,0.875968992248062,Java_medium_results.csv
61,210,5,medium,medium,309.0,0.906158357771261,Java_medium_results.csv
62,81,5,medium,medium,115.0,0.9126984126984128,Java_medium_results.csv
62,73,5,medium,medium,255.0,0.9444444444444444,Java_medium_results.csv
62,75,5,medium,medium,187.0,0.9444444444444444,Java_medium_results.csv
61,215,5,medium,medium,304.0,0.8914956011730205,Java_medium_results.csv
62,88,5,medium,medium,102.0,0.9026548672566372,Java_medium_results.csv
62,84,5,medium,medium,256.0,0.973384030418251,Java_medium_results.csv
61,151,5,medium,medium,608.0,0.9589905362776026,Java_medium_results.csv
62,83,5,medium,medium,334.0,0.9542857142857144,Java_medium_results.csv
62,91,5,medium,medium,133.0,0.9366197183098592,Java_medium_results.csv
61,207,5,medium,medium,308.0,0.9032258064516128,Java_medium_results.csv
62,89,5,medium,medium,207.0,0.9241071428571428,Java_medium_results.csv
62,105,5,medium,medium,139.0,0.8373493975903614,Java_medium_results.csv
62,108,5,medium,medium,147.0,0.9483870967741936,Java_medium_results.csv
62,97,5,medium,medium,210.0,0.9130434782608696,Java_medium_results.csv
62,121,5,medium,medium,170.0,0.96045197740113,Java_medium_results.csv
61,206,5,medium,medium,346.0,0.9226666666666666,Java_medium_results.csv
62,115,5,medium,medium,254.0,0.8850174216027874,Java_medium_results.csv
62,117,5,medium,medium,280.0,0.9427609427609428,Java_medium_results.csv
62,143,5,medium,medium,98.0,0.98,Java_medium_results.csv
62,133,5,medium,medium,231.0,0.8651685393258427,Java_medium_results.csv
62,135,5,medium,medium,263.0,0.9037800687285223,Java_medium_results.csv
62,147,5,medium,medium,146.0,0.8248587570621468,Java_medium_results.csv
62,155,5,medium,medium,157.0,0.923529411764706,Java_medium_results.csv
62,142,5,medium,medium,325.0,0.9339080459770116,Java_medium_results.csv
62,145,5,medium,medium,219.0,0.8656126482213439,Java_medium_results.csv
62,171,5,medium,medium,150.0,0.9554140127388536,Java_medium_results.csv
62,158,5,medium,medium,243.0,0.8496503496503497,Java_medium_results.csv
62,168,5,medium,medium,229.0,0.9051383399209486,Java_medium_results.csv
62,166,5,medium,medium,274.0,0.898360655737705,Java_medium_results.csv
62,192,5,medium,medium,128.0,0.8366013071895425,Java_medium_results.csv
62,169,5,medium,medium,267.0,0.9175257731958762,Java_medium_results.csv
61,214,5,medium,medium,517.0,0.9645522388059702,Java_medium_results.csv
62,203,5,medium,medium,88.0,0.88,Java_medium_results.csv
62,210,5,medium,medium,112.0,0.9256198347107438,Java_medium_results.csv
62,202,5,medium,medium,178.0,0.9417989417989416,Java_medium_results.csv
62,151,5,medium,medium,599.0,0.944794952681388,Java_medium_results.csv
66,70,5,medium,medium,126.0,0.9767441860465116,Java_medium_results.csv
62,215,5,medium,medium,179.0,0.9421052631578948,Java_medium_results.csv
62,207,5,medium,medium,231.0,0.8850574712643678,Java_medium_results.csv
66,81,5,medium,medium,116.0,0.9206349206349206,Java_medium_results.csv
62,206,5,medium,medium,339.0,0.904,Java_medium_results.csv
66,75,5,medium,medium,184.0,0.9292929292929292,Java_medium_results.csv
66,88,5,medium,medium,114.0,0.991304347826087,Java_medium_results.csv
66,73,5,medium,medium,244.0,0.9037037037037036,Java_medium_results.csv
62,214,5,medium,medium,486.0,0.9067164179104478,Java_medium_results.csv
66,84,5,medium,medium,244.0,0.9277566539923956,Java_medium_results.csv
66,91,5,medium,medium,134.0,0.943661971830986,Java_medium_results.csv
66,105,5,medium,medium,158.0,0.9518072289156626,Java_medium_results.csv
66,89,5,medium,medium,205.0,0.9151785714285714,Java_medium_results.csv
66,83,5,medium,medium,317.0,0.9057142857142856,Java_medium_results.csv
66,97,5,medium,medium,205.0,0.8913043478260869,Java_medium_results.csv
66,108,5,medium,medium,146.0,0.9419354838709676,Java_medium_results.csv
66,143,5,medium,medium,105.0,0.9130434782608696,Java_medium_results.csv
66,121,5,medium,medium,160.0,0.903954802259887,Java_medium_results.csv
66,115,5,medium,medium,264.0,0.9198606271777005,Java_medium_results.csv
66,133,5,medium,medium,250.0,0.9363295880149812,Java_medium_results.csv
66,117,5,medium,medium,271.0,0.9124579124579124,Java_medium_results.csv
66,135,5,medium,medium,275.0,0.9450171821305842,Java_medium_results.csv
66,145,5,medium,medium,238.0,0.9407114624505928,Java_medium_results.csv
66,147,5,medium,medium,167.0,0.943502824858757,Java_medium_results.csv
66,142,5,medium,medium,320.0,0.9195402298850576,Java_medium_results.csv
66,155,5,medium,medium,157.0,0.923529411764706,Java_medium_results.csv
66,171,5,medium,medium,141.0,0.8980891719745223,Java_medium_results.csv
66,192,5,medium,medium,145.0,0.9477124183006536,Java_medium_results.csv
66,168,5,medium,medium,238.0,0.9407114624505928,Java_medium_results.csv
66,158,5,medium,medium,275.0,0.9615384615384616,Java_medium_results.csv
66,166,5,medium,medium,292.0,0.9573770491803278,Java_medium_results.csv
66,203,5,medium,medium,106.0,0.9217391304347826,Java_medium_results.csv
66,202,5,medium,medium,176.0,0.9312169312169312,Java_medium_results.csv
66,169,5,medium,medium,266.0,0.9140893470790378,Java_medium_results.csv
66,210,5,medium,medium,112.0,0.9256198347107438,Java_medium_results.csv
66,151,5,medium,medium,608.0,0.9589905362776026,Java_medium_results.csv
66,207,5,medium,medium,235.0,0.9003831417624522,Java_medium_results.csv
66,215,5,medium,medium,181.0,0.9526315789473684,Java_medium_results.csv
70,81,5,medium,medium,124.0,0.9612403100775194,Java_medium_results.csv
70,75,5,medium,medium,181.0,0.914141414141414,Java_medium_results.csv
70,88,5,medium,medium,107.0,0.8294573643410853,Java_medium_results.csv
66,206,5,medium,medium,340.0,0.9066666666666666,Java_medium_results.csv
70,73,5,medium,medium,261.0,0.9666666666666668,Java_medium_results.csv
70,84,5,medium,medium,250.0,0.9505703422053232,Java_medium_results.csv
70,91,5,medium,medium,138.0,0.971830985915493,Java_medium_results.csv
70,89,5,medium,medium,217.0,0.96875,Java_medium_results.csv
66,214,5,medium,medium,513.0,0.957089552238806,Java_medium_results.csv
70,105,5,medium,medium,143.0,0.8614457831325302,Java_medium_results.csv
70,108,5,medium,medium,149.0,0.9612903225806452,Java_medium_results.csv
70,83,5,medium,medium,331.0,0.9457142857142856,Java_medium_results.csv
70,97,5,medium,medium,215.0,0.9347826086956522,Java_medium_results.csv
70,143,5,medium,medium,124.0,0.9612403100775194,Java_medium_results.csv
70,121,5,medium,medium,165.0,0.9322033898305084,Java_medium_results.csv
70,133,5,medium,medium,213.0,0.797752808988764,Java_medium_results.csv
70,115,5,medium,medium,249.0,0.867595818815331,Java_medium_results.csv
70,145,5,medium,medium,210.0,0.8300395256916996,Java_medium_results.csv
70,117,5,medium,medium,283.0,0.9528619528619529,Java_medium_results.csv
70,135,5,medium,medium,264.0,0.9072164948453608,Java_medium_results.csv
70,147,5,medium,medium,163.0,0.9209039548022598,Java_medium_results.csv
70,142,5,medium,medium,330.0,0.9482758620689656,Java_medium_results.csv
70,155,5,medium,medium,161.0,0.9470588235294116,Java_medium_results.csv
70,171,5,medium,medium,153.0,0.9745222929936306,Java_medium_results.csv
70,203,5,medium,medium,113.0,0.875968992248062,Java_medium_results.csv
70,192,5,medium,medium,136.0,0.8888888888888888,Java_medium_results.csv
70,168,5,medium,medium,225.0,0.8893280632411067,Java_medium_results.csv
70,158,5,medium,medium,248.0,0.8671328671328671,Java_medium_results.csv
70,169,5,medium,medium,264.0,0.9072164948453608,Java_medium_results.csv
70,166,5,medium,medium,276.0,0.9049180327868852,Java_medium_results.csv
70,202,5,medium,medium,174.0,0.9206349206349206,Java_medium_results.csv
70,210,5,medium,medium,121.0,0.937984496124031,Java_medium_results.csv
70,151,5,medium,medium,582.0,0.917981072555205,Java_medium_results.csv
70,215,5,medium,medium,182.0,0.9578947368421052,Java_medium_results.csv
70,207,5,medium,medium,249.0,0.9540229885057472,Java_medium_results.csv
70,206,5,medium,medium,340.0,0.9066666666666666,Java_medium_results.csv
73,88,5,medium,medium,256.0,0.9481481481481482,Java_medium_results.csv
73,81,5,medium,medium,232.0,0.8592592592592593,Java_medium_results.csv
70,214,5,medium,medium,500.0,0.9328358208955224,Java_medium_results.csv
73,75,5,medium,medium,239.0,0.8851851851851852,Java_medium_results.csv
73,91,5,medium,medium,225.0,0.8333333333333334,Java_medium_results.csv
73,89,5,medium,medium,235.0,0.8703703703703703,Java_medium_results.csv
73,84,5,medium,medium,254.0,0.9407407407407408,Java_medium_results.csv
73,105,5,medium,medium,254.0,0.9407407407407408,Java_medium_results.csv
73,108,5,medium,medium,239.0,0.8851851851851852,Java_medium_results.csv
73,97,5,medium,medium,232.0,0.8592592592592593,Java_medium_results.csv
73,83,5,medium,medium,328.0,0.9371428571428572,Java_medium_results.csv
73,121,5,medium,medium,249.0,0.9222222222222224,Java_medium_results.csv
73,143,5,medium,medium,240.0,0.8888888888888888,Java_medium_results.csv
73,117,5,medium,medium,280.0,0.9427609427609428,Java_medium_results.csv
73,115,5,medium,medium,281.0,0.9790940766550522,Java_medium_results.csv
73,133,5,medium,medium,262.0,0.9703703703703704,Java_medium_results.csv
73,135,5,medium,medium,287.0,0.986254295532646,Java_medium_results.csv
73,147,5,medium,medium,252.0,0.9333333333333332,Java_medium_results.csv
73,145,5,medium,medium,261.0,0.9666666666666668,Java_medium_results.csv
73,142,5,medium,medium,310.0,0.8908045977011494,Java_medium_results.csv
73,155,5,medium,medium,236.0,0.8740740740740741,Java_medium_results.csv
73,171,5,medium,medium,238.0,0.8814814814814815,Java_medium_results.csv
73,158,5,medium,medium,272.0,0.951048951048951,Java_medium_results.csv
73,192,5,medium,medium,254.0,0.9407407407407408,Java_medium_results.csv
73,203,5,medium,medium,261.0,0.9666666666666668,Java_medium_results.csv
73,202,5,medium,medium,243.0,0.9,Java_medium_results.csv
73,168,5,medium,medium,261.0,0.9666666666666668,Java_medium_results.csv
73,166,5,medium,medium,295.0,0.9672131147540984,Java_medium_results.csv
73,169,5,medium,medium,266.0,0.9140893470790378,Java_medium_results.csv
73,210,5,medium,medium,237.0,0.8777777777777778,Java_medium_results.csv
75,81,5,medium,medium,184.0,0.9292929292929292,Java_medium_results.csv
75,88,5,medium,medium,187.0,0.9444444444444444,Java_medium_results.csv
73,215,5,medium,medium,247.0,0.9148148148148147,Java_medium_results.csv
73,151,5,medium,medium,607.0,0.9574132492113564,Java_medium_results.csv
73,207,5,medium,medium,245.0,0.9074074074074074,Java_medium_results.csv
75,83,5,medium,medium,310.0,0.8857142857142857,Java_medium_results.csv
73,206,5,medium,medium,342.0,0.912,Java_medium_results.csv
75,84,5,medium,medium,240.0,0.9125475285171104,Java_medium_results.csv
75,91,5,medium,medium,178.0,0.898989898989899,Java_medium_results.csv
75,89,5,medium,medium,207.0,0.9241071428571428,Java_medium_results.csv
75,105,5,medium,medium,190.0,0.9595959595959596,Java_medium_results.csv
75,97,5,medium,medium,214.0,0.9304347826086956,Java_medium_results.csv
75,108,5,medium,medium,187.0,0.9444444444444444,Java_medium_results.csv
75,121,5,medium,medium,187.0,0.9444444444444444,Java_medium_results.csv
75,143,5,medium,medium,181.0,0.914141414141414,Java_medium_results.csv
75,117,5,medium,medium,267.0,0.898989898989899,Java_medium_results.csv
75,115,5,medium,medium,266.0,0.926829268292683,Java_medium_results.csv
73,214,5,medium,medium,514.0,0.9589552238805972,Java_medium_results.csv
75,133,5,medium,medium,246.0,0.9213483146067416,Java_medium_results.csv
75,135,5,medium,medium,273.0,0.9381443298969072,Java_medium_results.csv
75,147,5,medium,medium,194.0,0.9797979797979798,Java_medium_results.csv
75,145,5,medium,medium,240.0,0.9486166007905138,Java_medium_results.csv
75,142,5,medium,medium,307.0,0.882183908045977,Java_medium_results.csv
75,155,5,medium,medium,179.0,0.904040404040404,Java_medium_results.csv
75,171,5,medium,medium,191.0,0.9646464646464646,Java_medium_results.csv
75,192,5,medium,medium,189.0,0.9545454545454546,Java_medium_results.csv
75,158,5,medium,medium,272.0,0.951048951048951,Java_medium_results.csv
75,168,5,medium,medium,240.0,0.9486166007905138,Java_medium_results.csv
75,166,5,medium,medium,292.0,0.9573770491803278,Java_medium_results.csv
75,203,5,medium,medium,186.0,0.9393939393939394,Java_medium_results.csv
75,202,5,medium,medium,191.0,0.9646464646464646,Java_medium_results.csv
75,169,5,medium,medium,259.0,0.8900343642611683,Java_medium_results.csv
75,210,5,medium,medium,179.0,0.904040404040404,Java_medium_results.csv
81,88,5,medium,medium,117.0,0.9285714285714286,Java_medium_results.csv
75,215,5,medium,medium,185.0,0.9343434343434344,Java_medium_results.csv
81,84,5,medium,medium,236.0,0.8973384030418251,Java_medium_results.csv
75,207,5,medium,medium,231.0,0.8850574712643678,Java_medium_results.csv
81,83,5,medium,medium,319.0,0.9114285714285716,Java_medium_results.csv
75,151,5,medium,medium,588.0,0.9274447949526814,Java_medium_results.csv
81,91,5,medium,medium,132.0,0.9295774647887324,Java_medium_results.csv
81,89,5,medium,medium,188.0,0.8392857142857143,Java_medium_results.csv
81,105,5,medium,medium,154.0,0.927710843373494,Java_medium_results.csv
75,206,5,medium,medium,340.0,0.9066666666666666,Java_medium_results.csv
81,108,5,medium,medium,144.0,0.9290322580645162,Java_medium_results.csv
81,97,5,medium,medium,204.0,0.8869565217391304,Java_medium_results.csv
81,143,5,medium,medium,108.0,0.8571428571428571,Java_medium_results.csv
81,115,5,medium,medium,263.0,0.9163763066202092,Java_medium_results.csv
81,121,5,medium,medium,160.0,0.903954802259887,Java_medium_results.csv
81,117,5,medium,medium,269.0,0.9057239057239056,Java_medium_results.csv
81,133,5,medium,medium,249.0,0.9325842696629212,Java_medium_results.csv
75,214,5,medium,medium,511.0,0.9533582089552238,Java_medium_results.csv
81,135,5,medium,medium,270.0,0.9278350515463918,Java_medium_results.csv
81,142,5,medium,medium,309.0,0.8879310344827587,Java_medium_results.csv
81,147,5,medium,medium,163.0,0.9209039548022598,Java_medium_results.csv
81,145,5,medium,medium,237.0,0.9367588932806324,Java_medium_results.csv
81,155,5,medium,medium,152.0,0.8941176470588236,Java_medium_results.csv
81,168,5,medium,medium,236.0,0.932806324110672,Java_medium_results.csv
81,192,5,medium,medium,142.0,0.9281045751633988,Java_medium_results.csv
81,171,5,medium,medium,138.0,0.8789808917197452,Java_medium_results.csv
81,158,5,medium,medium,263.0,0.9195804195804196,Java_medium_results.csv
81,166,5,medium,medium,292.0,0.9573770491803278,Java_medium_results.csv
81,203,5,medium,medium,119.0,0.9444444444444444,Java_medium_results.csv
81,169,5,medium,medium,266.0,0.9140893470790378,Java_medium_results.csv
81,202,5,medium,medium,163.0,0.8624338624338624,Java_medium_results.csv
81,210,5,medium,medium,114.0,0.9047619047619048,Java_medium_results.csv
81,151,5,medium,medium,600.0,0.946372239747634,Java_medium_results.csv
81,215,5,medium,medium,175.0,0.9210526315789472,Java_medium_results.csv
81,207,5,medium,medium,228.0,0.8735632183908046,Java_medium_results.csv
81,206,5,medium,medium,334.0,0.8906666666666667,Java_medium_results.csv
83,88,5,medium,medium,331.0,0.9457142857142856,Java_medium_results.csv
81,214,5,medium,medium,508.0,0.9477611940298508,Java_medium_results.csv
83,91,5,medium,medium,327.0,0.9342857142857144,Java_medium_results.csv
83,105,5,medium,medium,331.0,0.9457142857142856,Java_medium_results.csv
83,89,5,medium,medium,317.0,0.9057142857142856,Java_medium_results.csv
83,84,5,medium,medium,324.0,0.9257142857142856,Java_medium_results.csv
83,108,5,medium,medium,316.0,0.9028571428571428,Java_medium_results.csv
83,97,5,medium,medium,320.0,0.9142857142857144,Java_medium_results.csv
83,121,5,medium,medium,300.0,0.8571428571428571,Java_medium_results.csv
83,143,5,medium,medium,324.0,0.9257142857142856,Java_medium_results.csv
83,115,5,medium,medium,329.0,0.94,Java_medium_results.csv
83,117,5,medium,medium,317.0,0.9057142857142856,Java_medium_results.csv
83,135,5,medium,medium,337.0,0.9628571428571427,Java_medium_results.csv
83,133,5,medium,medium,334.0,0.9542857142857144,Java_medium_results.csv
83,145,5,medium,medium,333.0,0.9514285714285714,Java_medium_results.csv
83,147,5,medium,medium,333.0,0.9514285714285714,Java_medium_results.csv
83,155,5,medium,medium,312.0,0.8914285714285715,Java_medium_results.csv
83,142,5,medium,medium,331.0,0.9457142857142856,Java_medium_results.csv
83,171,5,medium,medium,318.0,0.9085714285714286,Java_medium_results.csv
83,192,5,medium,medium,333.0,0.9514285714285714,Java_medium_results.csv
83,168,5,medium,medium,325.0,0.9285714285714286,Java_medium_results.csv
83,203,5,medium,medium,332.0,0.9485714285714286,Java_medium_results.csv
83,158,5,medium,medium,337.0,0.9628571428571427,Java_medium_results.csv
83,166,5,medium,medium,339.0,0.9685714285714284,Java_medium_results.csv
83,202,5,medium,medium,321.0,0.9171428571428571,Java_medium_results.csv
83,169,5,medium,medium,316.0,0.9028571428571428,Java_medium_results.csv
83,210,5,medium,medium,316.0,0.9028571428571428,Java_medium_results.csv
84,88,5,medium,medium,255.0,0.9695817490494296,Java_medium_results.csv
83,151,5,medium,medium,598.0,0.943217665615142,Java_medium_results.csv
84,91,5,medium,medium,236.0,0.8973384030418251,Java_medium_results.csv
83,215,5,medium,medium,309.0,0.8828571428571429,Java_medium_results.csv
83,207,5,medium,medium,308.0,0.88,Java_medium_results.csv
84,89,5,medium,medium,241.0,0.9163498098859316,Java_medium_results.csv
84,97,5,medium,medium,240.0,0.9125475285171104,Java_medium_results.csv
84,105,5,medium,medium,251.0,0.9543726235741444,Java_medium_results.csv
83,206,5,medium,medium,351.0,0.936,Java_medium_results.csv
84,108,5,medium,medium,249.0,0.946768060836502,Java_medium_results.csv
84,121,5,medium,medium,246.0,0.935361216730038,Java_medium_results.csv
84,143,5,medium,medium,236.0,0.8973384030418251,Java_medium_results.csv
84,115,5,medium,medium,273.0,0.951219512195122,Java_medium_results.csv
84,117,5,medium,medium,270.0,0.9090909090909092,Java_medium_results.csv
84,133,5,medium,medium,263.0,0.9850187265917604,Java_medium_results.csv
83,214,5,medium,medium,516.0,0.9626865671641792,Java_medium_results.csv
84,147,5,medium,medium,254.0,0.9657794676806084,Java_medium_results.csv
84,135,5,medium,medium,282.0,0.9690721649484536,Java_medium_results.csv
84,145,5,medium,medium,257.0,0.9771863117870724,Java_medium_results.csv
84,155,5,medium,medium,233.0,0.8859315589353612,Java_medium_results.csv
84,142,5,medium,medium,318.0,0.913793103448276,Java_medium_results.csv
84,171,5,medium,medium,237.0,0.9011406844106464,Java_medium_results.csv
84,203,5,medium,medium,247.0,0.9391634980988594,Java_medium_results.csv
84,192,5,medium,medium,254.0,0.9657794676806084,Java_medium_results.csv
84,158,5,medium,medium,278.0,0.972027972027972,Java_medium_results.csv
84,168,5,medium,medium,261.0,0.9923954372623576,Java_medium_results.csv
84,169,5,medium,medium,271.0,0.9312714776632304,Java_medium_results.csv
84,166,5,medium,medium,292.0,0.9573770491803278,Java_medium_results.csv
84,202,5,medium,medium,243.0,0.9239543726235742,Java_medium_results.csv
88,91,5,medium,medium,133.0,0.9366197183098592,Java_medium_results.csv
88,89,5,medium,medium,213.0,0.9508928571428572,Java_medium_results.csv
84,210,5,medium,medium,239.0,0.908745247148289,Java_medium_results.csv
88,108,5,medium,medium,143.0,0.9225806451612903,Java_medium_results.csv
88,105,5,medium,medium,148.0,0.891566265060241,Java_medium_results.csv
88,97,5,medium,medium,210.0,0.9130434782608696,Java_medium_results.csv
84,215,5,medium,medium,240.0,0.9125475285171104,Java_medium_results.csv
84,151,5,medium,medium,599.0,0.944794952681388,Java_medium_results.csv
84,207,5,medium,medium,258.0,0.9809885931558936,Java_medium_results.csv
88,121,5,medium,medium,171.0,0.9661016949152542,Java_medium_results.csv
88,115,5,medium,medium,258.0,0.8989547038327527,Java_medium_results.csv
88,117,5,medium,medium,281.0,0.9461279461279462,Java_medium_results.csv
88,143,5,medium,medium,108.0,0.9557522123893806,Java_medium_results.csv
88,133,5,medium,medium,236.0,0.8838951310861424,Java_medium_results.csv
88,135,5,medium,medium,264.0,0.9072164948453608,Java_medium_results.csv
84,206,5,medium,medium,334.0,0.8906666666666667,Java_medium_results.csv
88,147,5,medium,medium,162.0,0.9152542372881356,Java_medium_results.csv
88,142,5,medium,medium,327.0,0.9396551724137931,Java_medium_results.csv
88,145,5,medium,medium,224.0,0.8853754940711462,Java_medium_results.csv
88,155,5,medium,medium,160.0,0.9411764705882352,Java_medium_results.csv
88,158,5,medium,medium,245.0,0.8566433566433567,Java_medium_results.csv
88,171,5,medium,medium,152.0,0.9681528662420382,Java_medium_results.csv
88,166,5,medium,medium,274.0,0.898360655737705,Java_medium_results.csv
84,214,5,medium,medium,509.0,0.9496268656716418,Java_medium_results.csv
88,168,5,medium,medium,227.0,0.8972332015810277,Java_medium_results.csv
88,192,5,medium,medium,132.0,0.8627450980392157,Java_medium_results.csv
88,203,5,medium,medium,102.0,0.9026548672566372,Java_medium_results.csv
88,169,5,medium,medium,268.0,0.9209621993127148,Java_medium_results.csv
88,202,5,medium,medium,172.0,0.91005291005291,Java_medium_results.csv
88,210,5,medium,medium,118.0,0.975206611570248,Java_medium_results.csv
88,215,5,medium,medium,180.0,0.9473684210526316,Java_medium_results.csv
88,207,5,medium,medium,244.0,0.9348659003831418,Java_medium_results.csv
88,151,5,medium,medium,587.0,0.9258675078864352,Java_medium_results.csv
88,206,5,medium,medium,344.0,0.9173333333333332,Java_medium_results.csv
89,91,5,medium,medium,189.0,0.84375,Java_medium_results.csv
89,105,5,medium,medium,214.0,0.9553571428571428,Java_medium_results.csv
88,214,5,medium,medium,497.0,0.9272388059701492,Java_medium_results.csv
89,108,5,medium,medium,199.0,0.8883928571428571,Java_medium_results.csv
89,97,5,medium,medium,206.0,0.8956521739130435,Java_medium_results.csv
89,121,5,medium,medium,209.0,0.9330357142857144,Java_medium_results.csv
89,143,5,medium,medium,192.0,0.8571428571428571,Java_medium_results.csv
89,115,5,medium,medium,272.0,0.9477351916376306,Java_medium_results.csv
89,117,5,medium,medium,259.0,0.8720538720538721,Java_medium_results.csv
89,133,5,medium,medium,252.0,0.9438202247191012,Java_medium_results.csv
89,135,5,medium,medium,277.0,0.9518900343642612,Java_medium_results.csv
89,145,5,medium,medium,246.0,0.9723320158102768,Java_medium_results.csv
89,147,5,medium,medium,203.0,0.90625,Java_medium_results.csv
89,155,5,medium,medium,191.0,0.8526785714285714,Java_medium_results.csv
89,142,5,medium,medium,283.0,0.8132183908045977,Java_medium_results.csv
89,171,5,medium,medium,193.0,0.8616071428571429,Java_medium_results.csv
89,192,5,medium,medium,207.0,0.9241071428571428,Java_medium_results.csv
89,158,5,medium,medium,270.0,0.944055944055944,Java_medium_results.csv
89,168,5,medium,medium,241.0,0.9525691699604744,Java_medium_results.csv
89,203,5,medium,medium,214.0,0.9553571428571428,Java_medium_results.csv
89,166,5,medium,medium,291.0,0.9540983606557376,Java_medium_results.csv
89,202,5,medium,medium,211.0,0.9419642857142856,Java_medium_results.csv
89,169,5,medium,medium,262.0,0.9003436426116839,Java_medium_results.csv
89,210,5,medium,medium,192.0,0.8571428571428571,Java_medium_results.csv
91,105,5,medium,medium,157.0,0.9457831325301204,Java_medium_results.csv
91,97,5,medium,medium,199.0,0.8652173913043478,Java_medium_results.csv
89,151,5,medium,medium,600.0,0.946372239747634,Java_medium_results.csv
91,108,5,medium,medium,145.0,0.935483870967742,Java_medium_results.csv
89,215,5,medium,medium,199.0,0.8883928571428571,Java_medium_results.csv
89,207,5,medium,medium,218.0,0.8352490421455939,Java_medium_results.csv
89,206,5,medium,medium,335.0,0.8933333333333333,Java_medium_results.csv
91,121,5,medium,medium,166.0,0.9378531073446328,Java_medium_results.csv
91,117,5,medium,medium,257.0,0.8653198653198653,Java_medium_results.csv
91,115,5,medium,medium,267.0,0.9303135888501742,Java_medium_results.csv
91,143,5,medium,medium,119.0,0.8380281690140845,Java_medium_results.csv
91,133,5,medium,medium,254.0,0.951310861423221,Java_medium_results.csv
91,135,5,medium,medium,280.0,0.9621993127147768,Java_medium_results.csv
91,147,5,medium,medium,168.0,0.9491525423728814,Java_medium_results.csv
91,142,5,medium,medium,298.0,0.8563218390804598,Java_medium_results.csv
91,155,5,medium,medium,150.0,0.8823529411764706,Java_medium_results.csv
91,145,5,medium,medium,236.0,0.932806324110672,Java_medium_results.csv
89,214,5,medium,medium,503.0,0.9384328358208956,Java_medium_results.csv
91,158,5,medium,medium,265.0,0.9265734265734266,Java_medium_results.csv
91,171,5,medium,medium,142.0,0.9044585987261148,Java_medium_results.csv
91,166,5,medium,medium,292.0,0.9573770491803278,Java_medium_results.csv
91,203,5,medium,medium,137.0,0.9647887323943662,Java_medium_results.csv
91,192,5,medium,medium,148.0,0.9673202614379084,Java_medium_results.csv
91,168,5,medium,medium,240.0,0.9486166007905138,Java_medium_results.csv
91,169,5,medium,medium,267.0,0.9175257731958762,Java_medium_results.csv
91,202,5,medium,medium,174.0,0.9206349206349206,Java_medium_results.csv
91,210,5,medium,medium,128.0,0.9014084507042254,Java_medium_results.csv
91,151,5,medium,medium,617.0,0.973186119873817,Java_medium_results.csv
91,215,5,medium,medium,175.0,0.9210526315789472,Java_medium_results.csv
91,207,5,medium,medium,217.0,0.8314176245210728,Java_medium_results.csv
97,108,5,medium,medium,209.0,0.908695652173913,Java_medium_results.csv
97,105,5,medium,medium,211.0,0.917391304347826,Java_medium_results.csv
91,206,5,medium,medium,328.0,0.8746666666666667,Java_medium_results.csv
97,121,5,medium,medium,202.0,0.8782608695652174,Java_medium_results.csv
97,143,5,medium,medium,202.0,0.8782608695652174,Java_medium_results.csv
91,214,5,medium,medium,510.0,0.9514925373134328,Java_medium_results.csv
97,115,5,medium,medium,270.0,0.940766550522648,Java_medium_results.csv
97,117,5,medium,medium,268.0,0.9023569023569024,Java_medium_results.csv
97,133,5,medium,medium,251.0,0.9400749063670412,Java_medium_results.csv
97,135,5,medium,medium,279.0,0.9587628865979382,Java_medium_results.csv
97,147,5,medium,medium,209.0,0.908695652173913,Java_medium_results.csv
97,155,5,medium,medium,201.0,0.8739130434782608,Java_medium_results.csv
97,145,5,medium,medium,247.0,0.9762845849802372,Java_medium_results.csv
97,142,5,medium,medium,299.0,0.8591954022988506,Java_medium_results.csv
97,158,5,medium,medium,256.0,0.8951048951048951,Java_medium_results.csv
97,168,5,medium,medium,237.0,0.9367588932806324,Java_medium_results.csv
97,192,5,medium,medium,213.0,0.9260869565217392,Java_medium_results.csv
97,171,5,medium,medium,202.0,0.8782608695652174,Java_medium_results.csv
97,166,5,medium,medium,290.0,0.9508196721311476,Java_medium_results.csv
