exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
20,57,vehicle,medium,medium,214.0,0.8629032258064516
20,62,vehicle,medium,medium,207.0,0.8346774193548387
20,61,vehicle,medium,medium,212.0,0.8548387096774194
20,32,vehicle,medium,medium,220.0,0.8870967741935484
20,58,vehicle,medium,medium,204.0,0.8225806451612904
19,202,vehicle,medium,medium,531.0,0.9123711340206185
20,25,vehicle,medium,medium,245.0,0.839041095890411
20,70,vehicle,medium,medium,221.0,0.8911290322580645
20,88,vehicle,medium,medium,219.0,0.8830645161290323
20,108,vehicle,medium,medium,224.0,0.9032258064516129
20,50,vehicle,medium,medium,310.0,0.9538461538461539
20,55,vehicle,medium,medium,320.0,0.8556149732620321
20,105,vehicle,medium,medium,215.0,0.8669354838709677
20,84,vehicle,medium,medium,236.0,0.9402390438247012
20,91,vehicle,medium,medium,205.0,0.8266129032258065
20,75,vehicle,medium,medium,255.0,0.9107142857142857
20,83,vehicle,medium,medium,266.0,0.8498402555910544
20,72,vehicle,medium,medium,291.0,0.8899082568807339
20,73,vehicle,medium,medium,299.0,0.887240356083086
20,143,vehicle,medium,medium,204.0,0.8225806451612904
20,81,vehicle,medium,medium,262.0,0.8478964401294499
20,97,vehicle,medium,medium,253.0,0.9035714285714286
20,155,vehicle,medium,medium,214.0,0.8629032258064516
20,147,vehicle,medium,medium,207.0,0.8346774193548387
20,115,vehicle,medium,medium,271.0,0.9442508710801394
20,117,vehicle,medium,medium,230.0,0.9274193548387096
20,142,vehicle,medium,medium,204.0,0.8225806451612904
20,169,vehicle,medium,medium,201.0,0.8104838709677419
20,133,vehicle,medium,medium,240.0,0.898876404494382
20,190,vehicle,medium,medium,200.0,0.8064516129032258
20,203,vehicle,medium,medium,227.0,0.9153225806451613
20,89,vehicle,medium,medium,367.0,0.8779904306220095
20,135,vehicle,medium,medium,260.0,0.8934707903780069
20,168,vehicle,medium,medium,241.0,0.9525691699604744
20,145,vehicle,medium,medium,244.0,0.9644268774703557
20,192,vehicle,medium,medium,205.0,0.8266129032258065
20,158,vehicle,medium,medium,242.0,0.8461538461538461
20,210,vehicle,medium,medium,199.0,0.8024193548387096
20,191,vehicle,medium,medium,228.0,0.9193548387096774
20,166,vehicle,medium,medium,266.0,0.8721311475409836
24,42,vehicle,medium,medium,183.0,0.8798076923076923
20,197,vehicle,medium,medium,225.0,0.8893280632411067
24,51,vehicle,medium,medium,174.0,0.8365384615384616
20,171,vehicle,medium,medium,254.0,0.900709219858156
24,40,vehicle,medium,medium,190.0,0.9134615384615384
24,53,vehicle,medium,medium,166.0,0.7980769230769231
20,206,vehicle,medium,medium,241.0,0.9026217228464419
24,33,vehicle,medium,medium,240.0,0.9375
24,32,vehicle,medium,medium,210.0,0.9210526315789473
24,54,vehicle,medium,medium,171.0,0.8221153846153846
20,215,vehicle,medium,medium,251.0,0.9728682170542635
24,66,vehicle,medium,medium,180.0,0.8653846153846154
24,58,vehicle,medium,medium,188.0,0.9038461538461539
20,207,vehicle,medium,medium,282.0,0.8571428571428571
20,151,vehicle,medium,medium,567.0,0.8943217665615142
24,62,vehicle,medium,medium,185.0,0.8894230769230769
24,57,vehicle,medium,medium,193.0,0.9278846153846154
24,25,vehicle,medium,medium,273.0,0.934931506849315
24,50,vehicle,medium,medium,282.0,0.8676923076923077
24,70,vehicle,medium,medium,167.0,0.8028846153846154
24,61,vehicle,medium,medium,202.0,0.9665071770334929
24,88,vehicle,medium,medium,175.0,0.8413461538461539
24,108,vehicle,medium,medium,183.0,0.8798076923076923
20,202,vehicle,medium,medium,530.0,0.9106529209621993
20,214,vehicle,medium,medium,480.0,0.8955223880597015
24,84,vehicle,medium,medium,223.0,0.8884462151394422
24,91,vehicle,medium,medium,213.0,0.9508928571428571
24,75,vehicle,medium,medium,252.0,0.9
24,105,vehicle,medium,medium,176.0,0.8461538461538461
24,55,vehicle,medium,medium,333.0,0.8903743315508021
24,143,vehicle,medium,medium,178.0,0.8557692307692307
24,117,vehicle,medium,medium,220.0,0.9053497942386831
24,115,vehicle,medium,medium,245.0,0.8536585365853658
24,83,vehicle,medium,medium,285.0,0.9105431309904153
24,133,vehicle,medium,medium,241.0,0.9026217228464419
24,97,vehicle,medium,medium,250.0,0.8928571428571429
24,72,vehicle,medium,medium,291.0,0.8899082568807339
24,73,vehicle,medium,medium,309.0,0.9169139465875371
24,81,vehicle,medium,medium,266.0,0.86084142394822
24,89,vehicle,medium,medium,370.0,0.8851674641148325
24,190,vehicle,medium,medium,167.0,0.8028846153846154
24,147,vehicle,medium,medium,194.0,0.9326923076923077
24,155,vehicle,medium,medium,197.0,0.9471153846153846
24,142,vehicle,medium,medium,206.0,0.9237668161434978
24,203,vehicle,medium,medium,189.0,0.9086538461538461
24,145,vehicle,medium,medium,213.0,0.841897233201581
24,192,vehicle,medium,medium,184.0,0.8846153846153846
24,169,vehicle,medium,medium,183.0,0.8798076923076923
24,135,vehicle,medium,medium,269.0,0.9243986254295533
24,210,vehicle,medium,medium,181.0,0.8701923076923077
24,168,vehicle,medium,medium,224.0,0.8853754940711462
24,171,vehicle,medium,medium,249.0,0.8829787234042553
24,191,vehicle,medium,medium,230.0,0.9311740890688259
24,158,vehicle,medium,medium,238.0,0.8321678321678322
25,42,vehicle,medium,medium,250.0,0.8561643835616438
24,166,vehicle,medium,medium,275.0,0.9016393442622951
24,206,vehicle,medium,medium,234.0,0.8764044943820225
24,197,vehicle,medium,medium,230.0,0.9090909090909091
25,53,vehicle,medium,medium,259.0,0.886986301369863
25,51,vehicle,medium,medium,263.0,0.9006849315068494
25,40,vehicle,medium,medium,257.0,0.8801369863013698
24,207,vehicle,medium,medium,296.0,0.8996960486322189
25,54,vehicle,medium,medium,246.0,0.8424657534246576
25,66,vehicle,medium,medium,266.0,0.910958904109589
24,215,vehicle,medium,medium,232.0,0.8992248062015504
24,151,vehicle,medium,medium,569.0,0.8974763406940063
25,62,vehicle,medium,medium,257.0,0.8801369863013698
25,32,vehicle,medium,medium,257.0,0.8801369863013698
25,33,vehicle,medium,medium,246.0,0.8424657534246576
25,70,vehicle,medium,medium,265.0,0.9075342465753424
25,50,vehicle,medium,medium,315.0,0.9692307692307692
25,58,vehicle,medium,medium,256.0,0.8767123287671232
24,214,vehicle,medium,medium,491.0,0.9160447761194029
25,57,vehicle,medium,medium,269.0,0.9212328767123288
25,88,vehicle,medium,medium,266.0,0.910958904109589
25,108,vehicle,medium,medium,270.0,0.9246575342465754
25,61,vehicle,medium,medium,244.0,0.8356164383561644
24,202,vehicle,medium,medium,534.0,0.9175257731958762
25,75,vehicle,medium,medium,270.0,0.9246575342465754
25,105,vehicle,medium,medium,255.0,0.8732876712328768
25,55,vehicle,medium,medium,337.0,0.9010695187165776
25,97,vehicle,medium,medium,266.0,0.910958904109589
25,91,vehicle,medium,medium,247.0,0.8458904109589042
25,73,vehicle,medium,medium,300.0,0.8902077151335311
25,81,vehicle,medium,medium,281.0,0.9093851132686084
25,143,vehicle,medium,medium,247.0,0.8458904109589042
25,117,vehicle,medium,medium,268.0,0.9178082191780822
25,83,vehicle,medium,medium,288.0,0.9201277955271565
25,84,vehicle,medium,medium,270.0,0.9246575342465754
25,147,vehicle,medium,medium,248.0,0.8493150684931506
25,133,vehicle,medium,medium,253.0,0.8664383561643836
25,72,vehicle,medium,medium,279.0,0.8532110091743119
25,142,vehicle,medium,medium,253.0,0.8664383561643836
25,145,vehicle,medium,medium,275.0,0.9417808219178082
25,155,vehicle,medium,medium,242.0,0.8287671232876712
25,115,vehicle,medium,medium,280.0,0.958904109589041
25,203,vehicle,medium,medium,275.0,0.9417808219178082
25,190,vehicle,medium,medium,255.0,0.8732876712328768
25,135,vehicle,medium,medium,268.0,0.9178082191780822
25,89,vehicle,medium,medium,383.0,0.916267942583732
25,169,vehicle,medium,medium,248.0,0.8493150684931506
