exp_a,exp_b,stimulus,expertise_a,expertise_b,score
31,16,vehicle,low,medium,0.739574907489033
31,191,vehicle,low,medium,0.746063694412242
31,81,vehicle,low,medium,0.8137675978696818
31,171,vehicle,low,medium,0.7765020502120195
31,145,vehicle,low,medium,0.7204791956039813
31,197,vehicle,low,medium,0.7989665763645862
31,210,vehicle,low,medium,0.739476069099247
31,84,vehicle,low,medium,0.7147535889025158
34,4,vehicle,low,medium,0.7405284477248917
31,192,vehicle,low,medium,0.7991758376371616
31,169,vehicle,low,medium,0.7929975267456686
31,215,vehicle,low,medium,0.7948600115714334
34,24,vehicle,low,medium,0.7972801382270148
34,20,vehicle,low,medium,0.8120282945682582
34,19,vehicle,low,medium,0.8665707497601328
34,18,vehicle,low,medium,0.8248958376120272
34,16,vehicle,low,medium,0.7958226946274707
34,51,vehicle,low,medium,0.7989156384351396
34,32,vehicle,low,medium,0.7705083627898665
34,42,vehicle,low,medium,0.8358670957086692
31,202,vehicle,low,medium,0.8381214516634878
34,54,vehicle,low,medium,0.8392375979119964
34,62,vehicle,low,medium,0.8709442685028091
34,58,vehicle,low,medium,0.748398272355687
31,214,vehicle,low,medium,0.7919303476155501
34,66,vehicle,low,medium,0.9002504244638296
34,50,vehicle,low,medium,0.8251811098208424
34,61,vehicle,low,medium,0.7699328745991848
34,57,vehicle,low,medium,0.8254944101291364
34,53,vehicle,low,medium,0.8460432197927178
31,166,vehicle,low,medium,0.8606918785100913
34,6,vehicle,low,medium,0.8382387692645032
34,70,vehicle,low,medium,0.8532118612061602
31,207,vehicle,low,medium,0.7600364665246849
34,55,vehicle,low,medium,0.817232956320583
34,84,vehicle,low,medium,0.7788382668159264
34,75,vehicle,low,medium,0.784195820893694
34,108,vehicle,low,medium,0.8415463141069254
34,40,vehicle,low,medium,0.8417757538998807
34,33,vehicle,low,medium,0.8286668402070773
34,72,vehicle,low,medium,0.79233468951269
34,83,vehicle,low,medium,0.8105192234042663
34,81,vehicle,low,medium,0.8423736887441889
34,88,vehicle,low,medium,0.841050370845368
31,206,vehicle,low,medium,0.7696205119275138
34,73,vehicle,low,medium,0.8172965964443404
34,97,vehicle,low,medium,0.7725499519797958
34,17,vehicle,low,medium,0.7952037099576006
34,143,vehicle,low,medium,0.7933721045800718
34,105,vehicle,low,medium,0.8569676881001501
34,25,vehicle,low,medium,0.8175095900455712
34,147,vehicle,low,medium,0.831904001934798
34,142,vehicle,low,medium,0.8083202460504438
34,117,vehicle,low,medium,0.8059349870830909
34,115,vehicle,low,medium,0.7810051351315056
34,133,vehicle,low,medium,0.8202715838093457
34,145,vehicle,low,medium,0.8111187178859957
34,192,vehicle,low,medium,0.8360024613007024
34,190,vehicle,low,medium,0.8027651266172918
34,166,vehicle,low,medium,0.8712744020919052
34,158,vehicle,low,medium,0.7704698721934257
34,197,vehicle,low,medium,0.814369406788155
34,203,vehicle,low,medium,0.9033378622744225
34,169,vehicle,low,medium,0.830646697696188
