exp_a,exp_b,stimulus,expertise_a,expertise_b,score
66,141,vehicle,medium,none,0.8722921446857663
66,163,vehicle,medium,none,0.8879455174029881
61,196,vehicle,medium,none,0.8011931999103744
66,189,vehicle,medium,none,0.7989561873685063
66,201,vehicle,medium,none,0.8228205630551318
66,12,vehicle,medium,none,0.9019098736769222
66,59,vehicle,medium,none,0.9144744014943202
66,96,vehicle,medium,none,0.8648027560105318
66,181,vehicle,medium,none,0.8343921857994552
66,216,vehicle,medium,none,0.7566403942518506
62,154,vehicle,medium,none,0.8811410111802482
61,154,vehicle,medium,none,0.7964837598199027
62,196,vehicle,medium,none,0.8780884664252894
70,93,vehicle,medium,none,0.8250344963203876
66,211,vehicle,medium,none,0.8696556504201498
70,3,vehicle,medium,none,0.7724316955234785
70,36,vehicle,medium,none,0.8004061185414464
70,30,vehicle,medium,none,0.7715145943180562
70,28,vehicle,medium,none,0.795465179273472
70,5,vehicle,medium,none,0.749610311652034
66,154,vehicle,medium,none,0.9065470735305454
70,106,vehicle,medium,none,0.7998068930401907
66,196,vehicle,medium,none,0.8941145046066304
70,204,vehicle,medium,none,0.9280446415534105
70,110,vehicle,medium,none,0.7288575825435759
70,163,vehicle,medium,none,0.8478639513519266
70,201,vehicle,medium,none,0.7819341882211445
70,189,vehicle,medium,none,0.7556587129914076
70,59,vehicle,medium,none,0.8658619021755428
70,181,vehicle,medium,none,0.8006272487112863
70,116,vehicle,medium,none,0.8025844713394833
70,216,vehicle,medium,none,0.7560374166757023
70,141,vehicle,medium,none,0.8171481729896255
70,96,vehicle,medium,none,0.8069158978341077
70,12,vehicle,medium,none,0.8384707286831153
70,211,vehicle,medium,none,0.8002533807933767
72,93,vehicle,medium,none,0.8748260582867754
70,196,vehicle,medium,none,0.8464186872085373
72,36,vehicle,medium,none,0.8344691866072785
72,110,vehicle,medium,none,0.785187662280565
72,30,vehicle,medium,none,0.7928585012239323
70,154,vehicle,medium,none,0.8434338039859844
72,28,vehicle,medium,none,0.798348711367331
72,5,vehicle,medium,none,0.7750311953950331
72,204,vehicle,medium,none,0.9559554165372135
72,181,vehicle,medium,none,0.8148047199534275
72,3,vehicle,medium,none,0.7922390705676481
72,201,vehicle,medium,none,0.7979066853203013
72,189,vehicle,medium,none,0.7809289840845559
72,163,vehicle,medium,none,0.8163191553355393
72,106,vehicle,medium,none,0.8118323644624538
72,216,vehicle,medium,none,0.8411979840795621
72,116,vehicle,medium,none,0.7793169959234398
72,141,vehicle,medium,none,0.7890539254296094
73,93,vehicle,medium,none,0.9142215276720816
