exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
80,107,rectangle,high,low,0.985721446797738,0.6479382308653188,0.9792759284511557,0.8884466720343006,0.6104336043360433
80,138,rectangle,high,low,0.9861971584471853,0.7002932337545769,0.9827667297558792,0.8928751645122139,0.5833333333333333
80,128,rectangle,high,low,0.9887771752610317,0.5948062649358354,0.982458212639094,0.925614211869359,0.6666666666666666
80,77,rectangle,high,low,0.9889301042613633,0.6461293811964512,0.9841480921771764,0.9323280279477151,0.7096774193548387
80,64,rectangle,high,low,0.9873421808534243,0.5932864503669653,0.9813710746461016,0.8866510319048322,0.6666666666666666
80,164,rectangle,high,low,0.9870984857336005,0.6571292784167184,0.9849398421671998,0.8760453480320268,0.7826086956521738
80,104,rectangle,high,low,0.986050376820615,0.6628216481232869,0.9794405423510294,0.9239162938753083,0.736842105263158
80,126,rectangle,high,low,0.9900882513193141,0.6135135421567066,0.986899416675556,0.8899714608230074,0.7297297297297298
80,162,rectangle,high,low,0.9869146963533432,0.6623648597434817,0.9826773537477792,0.8998355439837749,0.6818181818181819
80,180,rectangle,high,low,0.9871330397511059,0.6732071526282705,0.9853473786378655,0.9076531687205966,0.7142857142857142
80,200,rectangle,high,low,0.9872027330854884,0.6932276784848712,0.9817232691967345,0.9110499437588345,0.7257053291536051
80,186,rectangle,high,low,0.9885603330277483,0.6516230542912246,0.9836624783440923,0.9324156016923554,0.6363636363636365
69,132,rectangle,high,low,0.9925142901712166,0.695006422892031,0.9906735569708569,0.899839557308918,0.625
80,182,rectangle,high,low,0.9874717491756411,0.6276934214519054,0.9847975911129391,0.9118503852021703,0.736842105263158
82,27,rectangle,high,low,0.9914663100614485,0.6883369523167416,0.9889046810050989,0.9211376686416862,0.6065531475748194
80,208,rectangle,high,low,0.9909898568067463,0.6455895417756867,0.9876918712569756,0.9106859465855258,0.7391304347826088
80,132,rectangle,high,low,0.9902248551183241,0.5952224497796367,0.9865190743747991,0.8831638669290995,0.7801932367149759
82,29,rectangle,high,low,0.9910814109739744,0.7636404102722659,0.9879479021412804,0.9457851308968148,0.6041666666666667
82,35,rectangle,high,low,0.9913669533647387,0.673739465891652,0.9885843404310621,0.9186490476184278,0.6
82,65,rectangle,high,low,0.9883429935932508,0.5933805634782614,0.9828444211700097,0.8724413285179115,0.5526315789473685
82,56,rectangle,high,low,0.9920417819436442,0.805683758346065,0.988855347578433,0.9601285315821813,0.5964912280701755
82,13,rectangle,high,low,0.9916855354457784,0.7614277700642503,0.9884530370856589,0.9411824704791323,0.6417910447761193
82,43,rectangle,high,low,0.9914609261713924,0.6842440317175348,0.9877076636932507,0.9083590316641272,0.6
82,34,rectangle,high,low,0.992329967432936,0.7429783433495385,0.9890048433914304,0.9534250764440558,0.631578947368421
82,37,rectangle,high,low,0.9912282986594099,0.7504659624698022,0.9891733986940299,0.9420012854037092,0.6194357366771159
82,44,rectangle,high,low,0.9921804470499808,0.7749543474406315,0.9903814163885388,0.9376924360894617,0.6333333333333333
80,179,rectangle,high,low,0.9915833715191654,0.5818887869053615,0.9884704067292609,0.9385830010877801,0.5833333333333333
82,31,rectangle,high,low,0.9917754111752708,0.7359475112184752,0.9880022689632925,0.9354546610983728,0.6556902002107482
80,176,rectangle,high,low,0.9905528283578308,0.5393019545085989,0.9854181438792841,0.8917893786186994,0.6363636363636365
82,71,rectangle,high,low,0.9892648361745224,0.7409354558744985,0.9851607647705665,0.886251650065131,0.5999999999999999
82,74,rectangle,high,low,0.9906319502333915,0.7405770428152108,0.9862134790716172,0.9244713804016407,0.6504112808460635
82,67,rectangle,high,low,0.9900568822185107,0.8118942282829779,0.9853415331717901,0.9284071388443136,0.5517241379310345
82,60,rectangle,high,low,0.9913351122158915,0.763436328679975,0.9876543686960999,0.966510293279256,0.6666666666666667
82,21,rectangle,high,low,0.9920986176609933,0.6901890631653327,0.9901338003679543,0.913388172811138,0.6666666666666667
82,94,rectangle,high,low,0.9924755173083046,0.7311244404758204,0.9891966881165815,0.8967517411281842,0.606203007518797
82,63,rectangle,high,low,0.991005368203163,0.7223929989387354,0.9878092792471984,0.9302152174869032,0.6666666666666666
82,99,rectangle,high,low,0.9909878536095457,0.7934398735818966,0.9882420081150936,0.9314194757296054,0.5847701149425288
82,101,rectangle,high,low,0.9893144369911305,0.7675617631352559,0.9873410710383227,0.9335413137727421,0.5913729128014842
82,41,rectangle,high,low,0.9928514702550274,0.7003316668717731,0.9910456195963799,0.9533186956771625,0.625
69,176,rectangle,high,low,0.9929786213134818,0.7199950146866767,0.9900603534434198,0.9227281511183552,0.6491108071135431
69,179,rectangle,high,low,0.9934878600872984,0.6920758133151923,0.9918473929686129,0.9324142474046242,0.6666666666666667
82,78,rectangle,high,low,0.9923014503265097,0.7263745761757302,0.9905466801069036,0.922389214597807,0.657142857142857
82,140,rectangle,high,low,0.9916009047594118,0.6570587042294338,0.9885880665100374,0.948793565388712,0.6120401337792643
82,107,rectangle,high,low,0.9919131400567187,0.751436371049843,0.9875023012924264,0.8950428569986022,0.6052631578947368
82,138,rectangle,high,low,0.9916248418847448,0.7354159419660361,0.9871604263168098,0.8998627244227445,0.6371473354231975
82,124,rectangle,high,low,0.9923694620869399,0.7734272285382153,0.9897364278272133,0.9279491635762027,0.5
82,79,rectangle,high,low,0.9924430577965349,0.7499276962583403,0.9902715267291259,0.9488516989652668,0.6399999999999999
82,128,rectangle,high,low,0.9918499453063777,0.7540462134544764,0.989761368064326,0.9583646487310084,0.6026315789473684
82,64,rectangle,high,low,0.9907888391756959,0.6448398450419031,0.988348977986836,0.8995970489468772,0.6666666666666667
82,104,rectangle,high,low,0.9906989679729624,0.7048550269454541,0.9886721044201083,0.9201404589237498,0.5904139433551199
82,180,rectangle,high,low,0.9907183571533398,0.6996761375351188,0.9876974684098206,0.9375257709636395,0.6191441441441441
82,164,rectangle,high,low,0.990781701438203,0.7281809283506275,0.9874134614495496,0.9084547777399139,0.6071428571428572
82,126,rectangle,high,low,0.9920698391886219,0.7337796816398605,0.9891414416902717,0.9141384526990777,0.6619047619047618
82,77,rectangle,high,low,0.9911163915280988,0.6713015563652057,0.987825546844277,0.9387275455543026,0.6475806451612903
82,162,rectangle,high,low,0.9897111916106958,0.7457623458342129,0.9866391766242261,0.9240227971733121,0.6304347826086957
82,186,rectangle,high,low,0.9916657360380604,0.7901843589118249,0.9893753891198502,0.9485820308336314,0.6428571428571428
82,200,rectangle,high,low,0.9897681022130285,0.7530499869258642,0.9850992848694747,0.9266559443143104,0.6052631578947368
82,182,rectangle,high,low,0.9919033090605004,0.7055065990290271,0.9884438638972498,0.9471946359784871,0.6521739130434783
82,208,rectangle,high,low,0.992216498493228,0.6727268440961669,0.9889604393062785,0.9240624619758278,0.5862068965517242
82,132,rectangle,high,low,0.9916861415821445,0.6307442721892593,0.9879779024976647,0.8925883936223482,0.5999999999999999
86,27,rectangle,high,low,0.9925852915160914,0.6513974373412715,0.9882650272692126,0.85519904726405,0.5370879120879121
86,65,rectangle,high,low,0.9923288835380322,0.6759871515405225,0.9870679236606469,0.8878961474403005,0.6
82,176,rectangle,high,low,0.9921747183957501,0.7120812183794285,0.9888337924246515,0.9314516614698556,0.6428571428571428
82,179,rectangle,high,low,0.9929366880750707,0.6856517849524385,0.99032648766619,0.911968817226198,0.6399999999999999
86,35,rectangle,high,low,0.9929582988924357,0.667597252202173,0.9888281165188942,0.8820150397767728,0.5671171171171172
86,56,rectangle,high,low,0.9932195937514153,0.6862512173196944,0.989576820312807,0.9211269338789083,0.5849906191369606
86,29,rectangle,high,low,0.9924879211854227,0.6795697751490593,0.9902592766797146,0.9088918164786034,0.5675675675675677
86,43,rectangle,high,low,0.9926673179194045,0.6514078761865412,0.9903179591323517,0.869732989676771,0.5714285714285714
86,44,rectangle,high,low,0.993189485411996,0.6903356037135621,0.9903854970205815,0.8970893877008335,0.6228448275862069
86,71,rectangle,high,low,0.9919390272295601,0.695431631079624,0.9889746617518785,0.8811383349241371,0.5441176470588235
86,74,rectangle,high,low,0.9927171215009927,0.6815499412368449,0.9893970863307455,0.8817136292448066,0.6343808630393997
