exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
86,72,vehicle,high,medium,279.0,0.8532110091743119
86,73,vehicle,high,medium,297.0,0.8813056379821959
86,88,vehicle,high,medium,259.0,0.8931034482758621
86,108,vehicle,high,medium,255.0,0.8793103448275862
86,105,vehicle,high,medium,262.0,0.903448275862069
86,143,vehicle,high,medium,247.0,0.8517241379310345
86,117,vehicle,high,medium,261.0,0.9
86,89,vehicle,high,medium,334.0,0.7990430622009569
86,115,vehicle,high,medium,264.0,0.9103448275862069
86,142,vehicle,high,medium,252.0,0.8689655172413793
86,147,vehicle,high,medium,255.0,0.8793103448275862
86,145,vehicle,high,medium,262.0,0.903448275862069
86,190,vehicle,high,medium,248.0,0.8551724137931035
86,97,vehicle,high,medium,264.0,0.9103448275862069
86,169,vehicle,high,medium,236.0,0.8137931034482758
86,16,vehicle,high,medium,324.0,0.8481675392670157
86,168,vehicle,high,medium,255.0,0.8793103448275862
86,203,vehicle,high,medium,270.0,0.9310344827586207
86,192,vehicle,high,medium,238.0,0.8206896551724138
86,171,vehicle,high,medium,257.0,0.8862068965517241
86,135,vehicle,high,medium,261.0,0.8969072164948454
86,191,vehicle,high,medium,248.0,0.8551724137931035
86,197,vehicle,high,medium,238.0,0.8206896551724138
86,210,vehicle,high,medium,240.0,0.8275862068965517
82,151,vehicle,high,medium,566.0,0.8927444794952681
86,206,vehicle,high,medium,251.0,0.8655172413793103
86,81,vehicle,high,medium,283.0,0.9158576051779935
87,4,vehicle,high,medium,223.0,0.8849206349206349
86,215,vehicle,high,medium,276.0,0.9517241379310345
86,83,vehicle,high,medium,277.0,0.8849840255591054
86,151,vehicle,high,medium,560.0,0.8832807570977917
86,155,vehicle,high,medium,253.0,0.8724137931034482
86,133,vehicle,high,medium,262.0,0.903448275862069
87,17,vehicle,high,medium,256.0,0.89198606271777
87,18,vehicle,high,medium,261.0,0.8642384105960265
87,6,vehicle,high,medium,226.0,0.8968253968253969
87,19,vehicle,high,medium,214.0,0.8492063492063492
87,20,vehicle,high,medium,230.0,0.9126984126984127
87,40,vehicle,high,medium,234.0,0.9285714285714286
87,51,vehicle,high,medium,213.0,0.8452380952380952
87,32,vehicle,high,medium,214.0,0.8492063492063492
86,214,vehicle,high,medium,459.0,0.8563432835820896
87,57,vehicle,high,medium,220.0,0.873015873015873
87,62,vehicle,high,medium,213.0,0.8452380952380952
87,66,vehicle,high,medium,227.0,0.9007936507936508
86,166,vehicle,high,medium,287.0,0.940983606557377
87,58,vehicle,high,medium,207.0,0.8214285714285714
86,207,vehicle,high,medium,282.0,0.8571428571428571
87,61,vehicle,high,medium,228.0,0.9047619047619048
86,158,vehicle,high,medium,273.0,0.9413793103448276
87,70,vehicle,high,medium,196.0,0.7777777777777778
87,53,vehicle,high,medium,208.0,0.8253968253968254
87,42,vehicle,high,medium,225.0,0.8928571428571429
87,16,vehicle,high,medium,301.0,0.7879581151832461
87,73,vehicle,high,medium,299.0,0.887240356083086
87,81,vehicle,high,medium,261.0,0.8446601941747572
86,202,vehicle,high,medium,491.0,0.8436426116838488
87,84,vehicle,high,medium,230.0,0.9126984126984127
87,72,vehicle,high,medium,291.0,0.8899082568807339
87,108,vehicle,high,medium,232.0,0.9206349206349206
87,83,vehicle,high,medium,277.0,0.8849840255591054
87,25,vehicle,high,medium,282.0,0.9657534246575342
87,24,vehicle,high,medium,199.0,0.7896825396825397
87,54,vehicle,high,medium,208.0,0.8253968253968254
87,89,vehicle,high,medium,353.0,0.8444976076555024
87,143,vehicle,high,medium,209.0,0.8293650793650794
