exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
44,201,vehicle,low,none,246.0,0.8395904436860068
43,196,vehicle,low,none,344.0,0.8664987405541562
44,96,vehicle,low,none,274.0,0.9351535836177475
44,181,vehicle,low,none,253.0,0.863481228668942
43,154,vehicle,low,none,373.0,0.8674418604651163
44,5,vehicle,low,none,257.0,0.8771331058020477
44,59,vehicle,low,none,271.0,0.9249146757679181
56,3,vehicle,low,none,167.0,0.9175824175824175
44,141,vehicle,low,none,259.0,0.8839590443686007
56,28,vehicle,low,none,120.0,0.821917808219178
43,211,vehicle,low,none,236.0,0.8137931034482758
56,5,vehicle,low,none,152.0,0.9212121212121213
44,12,vehicle,low,none,335.0,0.881578947368421
56,30,vehicle,low,none,132.0,0.9041095890410958
44,216,vehicle,low,none,259.0,0.8839590443686007
56,93,vehicle,low,none,130.0,0.8904109589041096
44,211,vehicle,low,none,241.0,0.8225255972696246
56,110,vehicle,low,none,120.0,0.821917808219178
56,36,vehicle,low,none,118.0,0.8082191780821918
56,106,vehicle,low,none,173.0,0.8871794871794871
56,181,vehicle,low,none,129.0,0.8835616438356164
44,106,vehicle,low,none,272.0,0.9283276450511946
56,201,vehicle,low,none,110.0,0.7534246575342466
56,96,vehicle,low,none,202.0,0.8211382113821138
56,204,vehicle,low,none,137.0,0.9383561643835616
56,163,vehicle,low,none,141.0,0.7790055248618785
44,163,vehicle,low,none,263.0,0.8976109215017065
56,12,vehicle,low,none,321.0,0.8447368421052631
56,141,vehicle,low,none,197.0,0.8716814159292036
44,116,vehicle,low,none,247.0,0.8430034129692833
56,216,vehicle,low,none,123.0,0.8424657534246576
56,189,vehicle,low,none,117.0,0.8013698630136986
44,196,vehicle,low,none,338.0,0.8513853904282116
60,93,vehicle,low,none,291.0,0.9509803921568627
56,211,vehicle,low,none,181.0,0.8537735849056604
44,154,vehicle,low,none,368.0,0.8558139534883721
56,116,vehicle,low,none,185.0,0.8564814814814815
60,28,vehicle,low,none,261.0,0.8529411764705882
56,196,vehicle,low,none,345.0,0.8690176322418136
60,30,vehicle,low,none,258.0,0.8431372549019608
56,59,vehicle,low,none,237.0,0.8404255319148937
60,5,vehicle,low,none,251.0,0.8202614379084967
