exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
63,180,rectangle,low,low,251.0,0.8932384341637011
64,104,rectangle,low,low,352.0,0.9539295392953929
63,128,rectangle,low,low,259.0,0.9217081850533808
64,164,rectangle,low,low,343.0,0.9295392953929539
64,128,rectangle,low,low,349.0,0.94579945799458
64,162,rectangle,low,low,351.0,0.9512195121951219
64,126,rectangle,low,low,338.0,0.9159891598915989
63,186,rectangle,low,low,262.0,0.9323843416370107
64,140,rectangle,low,low,341.0,0.924119241192412
63,104,rectangle,low,low,271.0,0.954225352112676
63,182,rectangle,low,low,271.0,0.9644128113879004
63,179,rectangle,low,low,447.0,0.8993963782696177
65,71,rectangle,low,low,81.0,0.9101123595505618
64,94,rectangle,low,low,332.0,0.8997289972899729
65,67,rectangle,low,low,151.0,0.9617834394904459
65,74,rectangle,low,low,94.0,0.94
65,77,rectangle,low,low,328.0,0.9318181818181818
65,78,rectangle,low,low,221.0,0.9484978540772532
65,79,rectangle,low,low,249.0,0.9431818181818182
65,94,rectangle,low,low,116.0,0.8923076923076924
65,104,rectangle,low,low,267.0,0.9401408450704225
64,132,rectangle,low,low,378.0,0.9242053789731052
65,101,rectangle,low,low,146.0,0.9240506329113924
65,99,rectangle,low,low,163.0,0.9421965317919075
65,107,rectangle,low,low,189.0,0.9086538461538461
65,128,rectangle,low,low,227.0,0.934156378600823
64,186,rectangle,low,low,348.0,0.943089430894309
65,132,rectangle,low,low,386.0,0.9437652811735942
64,200,rectangle,low,low,346.0,0.9376693766937669
64,77,rectangle,low,low,363.0,0.983739837398374
65,164,rectangle,low,low,192.0,0.909952606635071
65,126,rectangle,low,low,276.0,0.9261744966442953
65,180,rectangle,low,low,145.0,0.9294871794871795
65,124,rectangle,low,low,200.0,0.9174311926605505
65,140,rectangle,low,low,118.0,0.921875
64,182,rectangle,low,low,349.0,0.94579945799458
65,162,rectangle,low,low,250.0,0.946969696969697
65,138,rectangle,low,low,148.0,0.9192546583850931
65,186,rectangle,low,low,216.0,0.9432314410480349
64,208,rectangle,low,low,345.0,0.9349593495934959
65,179,rectangle,low,low,471.0,0.9476861167002012
65,208,rectangle,low,low,246.0,0.9389312977099237
65,182,rectangle,low,low,270.0,0.9642857142857143
65,176,rectangle,low,low,482.0,0.9563492063492064
64,138,rectangle,low,low,343.0,0.9295392953929539
67,99,rectangle,low,low,152.0,0.8786127167630058
67,101,rectangle,low,low,154.0,0.9746835443037974
64,176,rectangle,low,low,440.0,0.873015873015873
65,200,rectangle,low,low,218.0,0.9478260869565217
67,107,rectangle,low,low,195.0,0.9375
67,71,rectangle,low,low,148.0,0.9426751592356688
64,124,rectangle,low,low,343.0,0.9295392953929539
67,104,rectangle,low,low,258.0,0.9084507042253521
