exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score,source_file
43,200,rectangle,low,low,208.0,0.9043478260869564,Java_low_results.csv
41,182,rectangle,low,low,297.0,0.9339622641509434,Java_low_results.csv
44,56,rectangle,low,low,142.0,0.8930817610062893,Java_low_results.csv
41,180,rectangle,low,low,285.0,0.8962264150943396,Java_low_results.csv
43,182,rectangle,low,low,257.0,0.9178571428571428,Java_low_results.csv
44,65,rectangle,low,low,151.0,0.949685534591195,Java_low_results.csv
37,179,rectangle,low,low,442.0,0.8893360160965795,Java_low_results.csv
43,208,rectangle,low,low,238.0,0.9083969465648856,Java_low_results.csv
43,124,rectangle,low,low,194.0,0.8899082568807339,Java_low_results.csv
43,78,rectangle,low,low,202.0,0.8669527896995708,Java_low_results.csv
43,176,rectangle,low,low,455.0,0.9027777777777778,Java_low_results.csv
43,101,rectangle,low,low,149.0,0.9430379746835444,Java_low_results.csv
43,186,rectangle,low,low,213.0,0.9301310043668122,Java_low_results.csv
44,74,rectangle,low,low,147.0,0.9245283018867924,Java_low_results.csv
43,104,rectangle,low,low,262.0,0.9225352112676056,Java_low_results.csv
44,94,rectangle,low,low,151.0,0.949685534591195,Java_low_results.csv
44,67,rectangle,low,low,153.0,0.9622641509433962,Java_low_results.csv
44,99,rectangle,low,low,155.0,0.8959537572254336,Java_low_results.csv
44,71,rectangle,low,low,148.0,0.9308176100628932,Java_low_results.csv
44,78,rectangle,low,low,197.0,0.8454935622317596,Java_low_results.csv
44,79,rectangle,low,low,223.0,0.8446969696969697,Java_low_results.csv
44,107,rectangle,low,low,188.0,0.903846153846154,Java_low_results.csv
44,104,rectangle,low,low,254.0,0.8943661971830986,Java_low_results.csv
44,124,rectangle,low,low,196.0,0.8990825688073395,Java_low_results.csv
44,140,rectangle,low,low,145.0,0.9119496855345912,Java_low_results.csv
44,128,rectangle,low,low,194.0,0.7983539094650206,Java_low_results.csv
44,126,rectangle,low,low,267.0,0.8959731543624161,Java_low_results.csv
43,162,rectangle,low,low,234.0,0.8863636363636364,Java_low_results.csv
44,63,rectangle,low,low,253.0,0.900355871886121,Java_low_results.csv
44,162,rectangle,low,low,224.0,0.8484848484848485,Java_low_results.csv
44,164,rectangle,low,low,196.0,0.9289099526066352,Java_low_results.csv
44,180,rectangle,low,low,153.0,0.9622641509433962,Java_low_results.csv
44,132,rectangle,low,low,369.0,0.902200488997555,Java_low_results.csv
56,65,rectangle,low,low,135.0,0.9507042253521126,Java_low_results.csv
44,101,rectangle,low,low,150.0,0.9433962264150944,Java_low_results.csv
44,182,rectangle,low,low,246.0,0.8785714285714286,Java_low_results.csv
44,186,rectangle,low,low,198.0,0.8646288209606987,Java_low_results.csv
44,60,rectangle,low,low,216.0,0.84375,Java_low_results.csv
43,132,rectangle,low,low,375.0,0.9168704156479216,Java_low_results.csv
56,60,rectangle,low,low,209.0,0.81640625,Java_low_results.csv
44,138,rectangle,low,low,157.0,0.9751552795031057,Java_low_results.csv
56,74,rectangle,low,low,136.0,0.9577464788732394,Java_low_results.csv
56,67,rectangle,low,low,139.0,0.8853503184713376,Java_low_results.csv
56,63,rectangle,low,low,246.0,0.8754448398576512,Java_low_results.csv
44,179,rectangle,low,low,462.0,0.9295774647887324,Java_low_results.csv
44,176,rectangle,low,low,446.0,0.8849206349206349,Java_low_results.csv
56,94,rectangle,low,low,140.0,0.9859154929577464,Java_low_results.csv
56,64,rectangle,low,low,330.0,0.8943089430894309,Java_low_results.csv
56,101,rectangle,low,low,149.0,0.9430379746835444,Java_low_results.csv
43,179,rectangle,low,low,442.0,0.8893360160965795,Java_low_results.csv
56,71,rectangle,low,low,133.0,0.9366197183098592,Java_low_results.csv
44,77,rectangle,low,low,311.0,0.8835227272727273,Java_low_results.csv
44,64,rectangle,low,low,345.0,0.934959349593496,Java_low_results.csv
44,208,rectangle,low,low,236.0,0.900763358778626,Java_low_results.csv
56,77,rectangle,low,low,327.0,0.9289772727272728,Java_low_results.csv
56,107,rectangle,low,low,187.0,0.8990384615384616,Java_low_results.csv
56,104,rectangle,low,low,246.0,0.8661971830985915,Java_low_results.csv
56,140,rectangle,low,low,120.0,0.8450704225352113,Java_low_results.csv
56,124,rectangle,low,low,195.0,0.8944954128440367,Java_low_results.csv
56,128,rectangle,low,low,200.0,0.823045267489712,Java_low_results.csv
56,126,rectangle,low,low,268.0,0.8993288590604027,Java_low_results.csv
56,180,rectangle,low,low,143.0,0.9166666666666666,Java_low_results.csv
44,200,rectangle,low,low,196.0,0.8521739130434782,Java_low_results.csv
60,65,rectangle,low,low,243.0,0.94921875,Java_low_results.csv
56,186,rectangle,low,low,197.0,0.8602620087336245,Java_low_results.csv
56,182,rectangle,low,low,244.0,0.8714285714285714,Java_low_results.csv
56,200,rectangle,low,low,196.0,0.8521739130434782,Java_low_results.csv
56,138,rectangle,low,low,146.0,0.906832298136646,Java_low_results.csv
56,99,rectangle,low,low,152.0,0.8786127167630058,Java_low_results.csv
56,208,rectangle,low,low,242.0,0.9236641221374046,Java_low_results.csv
56,164,rectangle,low,low,195.0,0.924170616113744,Java_low_results.csv
56,79,rectangle,low,low,225.0,0.8522727272727273,Java_low_results.csv
60,71,rectangle,low,low,242.0,0.9453125,Java_low_results.csv
56,78,rectangle,low,low,198.0,0.8497854077253219,Java_low_results.csv
60,74,rectangle,low,low,224.0,0.875,Java_low_results.csv
56,162,rectangle,low,low,234.0,0.8863636363636364,Java_low_results.csv
56,132,rectangle,low,low,367.0,0.8973105134474327,Java_low_results.csv
60,63,rectangle,low,low,259.0,0.9217081850533808,Java_low_results.csv
60,99,rectangle,low,low,218.0,0.8515625,Java_low_results.csv
60,78,rectangle,low,low,241.0,0.94140625,Java_low_results.csv
60,107,rectangle,low,low,226.0,0.8828125,Java_low_results.csv
60,64,rectangle,low,low,342.0,0.926829268292683,Java_low_results.csv
60,101,rectangle,low,low,234.0,0.9140625,Java_low_results.csv
60,104,rectangle,low,low,264.0,0.9295774647887324,Java_low_results.csv
56,176,rectangle,low,low,440.0,0.873015873015873,Java_low_results.csv
60,94,rectangle,low,low,242.0,0.9453125,Java_low_results.csv
60,140,rectangle,low,low,220.0,0.859375,Java_low_results.csv
60,138,rectangle,low,low,227.0,0.88671875,Java_low_results.csv
60,126,rectangle,low,low,273.0,0.9161073825503356,Java_low_results.csv
60,67,rectangle,low,low,226.0,0.8828125,Java_low_results.csv
60,164,rectangle,low,low,239.0,0.93359375,Java_low_results.csv
56,179,rectangle,low,low,451.0,0.9074446680080482,Java_low_results.csv
60,180,rectangle,low,low,214.0,0.8359375,Java_low_results.csv
60,77,rectangle,low,low,301.0,0.8551136363636364,Java_low_results.csv
41,176,rectangle,low,low,454.0,0.9007936507936508,Java_low_results.csv
60,162,rectangle,low,low,244.0,0.9242424242424242,Java_low_results.csv
60,128,rectangle,low,low,232.0,0.90625,Java_low_results.csv
60,186,rectangle,low,low,223.0,0.87109375,Java_low_results.csv
60,200,rectangle,low,low,229.0,0.89453125,Java_low_results.csv
63,65,rectangle,low,low,262.0,0.9323843416370108,Java_low_results.csv
63,74,rectangle,low,low,253.0,0.900355871886121,Java_low_results.csv
60,208,rectangle,low,low,252.0,0.9618320610687024,Java_low_results.csv
63,67,rectangle,low,low,254.0,0.9039145907473308,Java_low_results.csv
63,71,rectangle,low,low,260.0,0.9252669039145908,Java_low_results.csv
63,101,rectangle,low,low,252.0,0.896797153024911,Java_low_results.csv
63,99,rectangle,low,low,244.0,0.8683274021352313,Java_low_results.csv
60,124,rectangle,low,low,240.0,0.9375,Java_low_results.csv
60,176,rectangle,low,low,437.0,0.8670634920634921,Java_low_results.csv
63,64,rectangle,low,low,343.0,0.929539295392954,Java_low_results.csv
63,79,rectangle,low,low,264.0,0.9395017793594306,Java_low_results.csv
60,79,rectangle,low,low,237.0,0.8977272727272727,Java_low_results.csv
63,124,rectangle,low,low,256.0,0.9110320284697508,Java_low_results.csv
63,107,rectangle,low,low,247.0,0.8790035587188612,Java_low_results.csv
60,132,rectangle,low,low,368.0,0.8997555012224939,Java_low_results.csv
63,138,rectangle,low,low,256.0,0.9110320284697508,Java_low_results.csv
63,164,rectangle,low,low,256.0,0.9110320284697508,Java_low_results.csv
63,94,rectangle,low,low,253.0,0.900355871886121,Java_low_results.csv
63,162,rectangle,low,low,267.0,0.9501779359430604,Java_low_results.csv
60,179,rectangle,low,low,437.0,0.8792756539235412,Java_low_results.csv
63,126,rectangle,low,low,276.0,0.9261744966442952,Java_low_results.csv
63,140,rectangle,low,low,248.0,0.8825622775800712,Java_low_results.csv
63,132,rectangle,low,low,376.0,0.9193154034229828,Java_low_results.csv
64,71,rectangle,low,low,348.0,0.943089430894309,Java_low_results.csv
63,78,rectangle,low,low,259.0,0.9217081850533808,Java_low_results.csv
63,77,rectangle,low,low,318.0,0.9034090909090908,Java_low_results.csv
64,74,rectangle,low,low,347.0,0.940379403794038,Java_low_results.csv
63,208,rectangle,low,low,261.0,0.9288256227758008,Java_low_results.csv
64,67,rectangle,low,low,346.0,0.9376693766937668,Java_low_results.csv
64,65,rectangle,low,low,355.0,0.962059620596206,Java_low_results.csv
64,99,rectangle,low,low,346.0,0.9376693766937668,Java_low_results.csv
64,101,rectangle,low,low,327.0,0.8861788617886179,Java_low_results.csv
64,78,rectangle,low,low,345.0,0.934959349593496,Java_low_results.csv
60,182,rectangle,low,low,259.0,0.925,Java_low_results.csv
64,79,rectangle,low,low,342.0,0.926829268292683,Java_low_results.csv
63,200,rectangle,low,low,254.0,0.9039145907473308,Java_low_results.csv
64,107,rectangle,low,low,331.0,0.8970189701897019,Java_low_results.csv
63,180,rectangle,low,low,251.0,0.8932384341637011,Java_low_results.csv
64,104,rectangle,low,low,352.0,0.9539295392953928,Java_low_results.csv
63,128,rectangle,low,low,259.0,0.9217081850533808,Java_low_results.csv
64,164,rectangle,low,low,343.0,0.929539295392954,Java_low_results.csv
64,128,rectangle,low,low,349.0,0.94579945799458,Java_low_results.csv
64,162,rectangle,low,low,351.0,0.951219512195122,Java_low_results.csv
64,126,rectangle,low,low,338.0,0.9159891598915988,Java_low_results.csv
63,186,rectangle,low,low,262.0,0.9323843416370108,Java_low_results.csv
64,140,rectangle,low,low,341.0,0.924119241192412,Java_low_results.csv
63,104,rectangle,low,low,271.0,0.954225352112676,Java_low_results.csv
63,182,rectangle,low,low,271.0,0.9644128113879004,Java_low_results.csv
63,179,rectangle,low,low,447.0,0.8993963782696177,Java_low_results.csv
65,71,rectangle,low,low,81.0,0.9101123595505618,Java_low_results.csv
64,94,rectangle,low,low,332.0,0.8997289972899729,Java_low_results.csv
65,67,rectangle,low,low,151.0,0.961783439490446,Java_low_results.csv
65,74,rectangle,low,low,94.0,0.94,Java_low_results.csv
65,77,rectangle,low,low,328.0,0.9318181818181818,Java_low_results.csv
65,78,rectangle,low,low,221.0,0.9484978540772532,Java_low_results.csv
65,79,rectangle,low,low,249.0,0.9431818181818182,Java_low_results.csv
65,94,rectangle,low,low,116.0,0.8923076923076924,Java_low_results.csv
65,104,rectangle,low,low,267.0,0.9401408450704224,Java_low_results.csv
64,132,rectangle,low,low,378.0,0.9242053789731052,Java_low_results.csv
65,101,rectangle,low,low,146.0,0.9240506329113924,Java_low_results.csv
65,99,rectangle,low,low,163.0,0.9421965317919077,Java_low_results.csv
65,107,rectangle,low,low,189.0,0.908653846153846,Java_low_results.csv
65,128,rectangle,low,low,227.0,0.934156378600823,Java_low_results.csv
64,186,rectangle,low,low,348.0,0.943089430894309,Java_low_results.csv
65,132,rectangle,low,low,386.0,0.9437652811735942,Java_low_results.csv
64,200,rectangle,low,low,346.0,0.9376693766937668,Java_low_results.csv
64,77,rectangle,low,low,363.0,0.983739837398374,Java_low_results.csv
65,164,rectangle,low,low,192.0,0.909952606635071,Java_low_results.csv
65,126,rectangle,low,low,276.0,0.9261744966442952,Java_low_results.csv
65,180,rectangle,low,low,145.0,0.9294871794871796,Java_low_results.csv
65,124,rectangle,low,low,200.0,0.9174311926605504,Java_low_results.csv
65,140,rectangle,low,low,118.0,0.921875,Java_low_results.csv
64,182,rectangle,low,low,349.0,0.94579945799458,Java_low_results.csv
65,162,rectangle,low,low,250.0,0.946969696969697,Java_low_results.csv
65,138,rectangle,low,low,148.0,0.9192546583850932,Java_low_results.csv
65,186,rectangle,low,low,216.0,0.9432314410480348,Java_low_results.csv
64,208,rectangle,low,low,345.0,0.934959349593496,Java_low_results.csv
65,179,rectangle,low,low,471.0,0.9476861167002012,Java_low_results.csv
65,208,rectangle,low,low,246.0,0.9389312977099236,Java_low_results.csv
65,182,rectangle,low,low,270.0,0.9642857142857144,Java_low_results.csv
65,176,rectangle,low,low,482.0,0.9563492063492064,Java_low_results.csv
64,138,rectangle,low,low,343.0,0.929539295392954,Java_low_results.csv
67,99,rectangle,low,low,152.0,0.8786127167630058,Java_low_results.csv
67,101,rectangle,low,low,154.0,0.9746835443037974,Java_low_results.csv
64,176,rectangle,low,low,440.0,0.873015873015873,Java_low_results.csv
65,200,rectangle,low,low,218.0,0.9478260869565216,Java_low_results.csv
67,107,rectangle,low,low,195.0,0.9375,Java_low_results.csv
67,71,rectangle,low,low,148.0,0.9426751592356688,Java_low_results.csv
64,124,rectangle,low,low,343.0,0.929539295392954,Java_low_results.csv
67,104,rectangle,low,low,258.0,0.908450704225352,Java_low_results.csv
67,94,rectangle,low,low,148.0,0.9426751592356688,Java_low_results.csv
67,77,rectangle,low,low,322.0,0.9147727272727272,Java_low_results.csv
67,74,rectangle,low,low,151.0,0.961783439490446,Java_low_results.csv
64,179,rectangle,low,low,458.0,0.921529175050302,Java_low_results.csv
64,180,rectangle,low,low,341.0,0.924119241192412,Java_low_results.csv
63,176,rectangle,low,low,430.0,0.8531746031746031,Java_low_results.csv
67,128,rectangle,low,low,223.0,0.9176954732510288,Java_low_results.csv
67,162,rectangle,low,low,241.0,0.9128787878787878,Java_low_results.csv
67,132,rectangle,low,low,383.0,0.9364303178484108,Java_low_results.csv
67,138,rectangle,low,low,159.0,0.9875776397515528,Java_low_results.csv
71,77,rectangle,low,low,330.0,0.9375,Java_low_results.csv
67,78,rectangle,low,low,218.0,0.9356223175965666,Java_low_results.csv
67,182,rectangle,low,low,253.0,0.9035714285714286,Java_low_results.csv
67,186,rectangle,low,low,195.0,0.851528384279476,Java_low_results.csv
67,180,rectangle,low,low,150.0,0.9554140127388536,Java_low_results.csv
71,99,rectangle,low,low,152.0,0.8786127167630058,Java_low_results.csv
71,79,rectangle,low,low,246.0,0.9318181818181818,Java_low_results.csv
71,124,rectangle,low,low,203.0,0.9311926605504588,Java_low_results.csv
71,74,rectangle,low,low,95.0,0.95,Java_low_results.csv
71,107,rectangle,low,low,193.0,0.9278846153846154,Java_low_results.csv
71,104,rectangle,low,low,256.0,0.9014084507042254,Java_low_results.csv
71,78,rectangle,low,low,215.0,0.9227467811158798,Java_low_results.csv
71,101,rectangle,low,low,141.0,0.8924050632911392,Java_low_results.csv
67,176,rectangle,low,low,463.0,0.9186507936507936,Java_low_results.csv
71,126,rectangle,low,low,282.0,0.9463087248322148,Java_low_results.csv
71,140,rectangle,low,low,122.0,0.953125,Java_low_results.csv
67,140,rectangle,low,low,144.0,0.9171974522292994,Java_low_results.csv
71,162,rectangle,low,low,239.0,0.9053030303030304,Java_low_results.csv
67,200,rectangle,low,low,211.0,0.917391304347826,Java_low_results.csv
71,128,rectangle,low,low,220.0,0.9053497942386832,Java_low_results.csv
71,180,rectangle,low,low,142.0,0.9102564102564102,Java_low_results.csv
71,132,rectangle,low,low,385.0,0.941320293398533,Java_low_results.csv
71,94,rectangle,low,low,120.0,0.9230769230769232,Java_low_results.csv
71,138,rectangle,low,low,146.0,0.906832298136646,Java_low_results.csv
67,124,rectangle,low,low,205.0,0.9403669724770642,Java_low_results.csv
71,182,rectangle,low,low,260.0,0.9285714285714286,Java_low_results.csv
71,200,rectangle,low,low,211.0,0.917391304347826,Java_low_results.csv
71,164,rectangle,low,low,195.0,0.924170616113744,Java_low_results.csv
71,208,rectangle,low,low,245.0,0.9351145038167938,Java_low_results.csv
71,179,rectangle,low,low,466.0,0.937625754527163,Java_low_results.csv
74,99,rectangle,low,low,164.0,0.9479768786127168,Java_low_results.csv
74,101,rectangle,low,low,138.0,0.8734177215189873,Java_low_results.csv
67,79,rectangle,low,low,242.0,0.9166666666666666,Java_low_results.csv
74,79,rectangle,low,low,227.0,0.8598484848484849,Java_low_results.csv
74,107,rectangle,low,low,187.0,0.8990384615384616,Java_low_results.csv
74,138,rectangle,low,low,140.0,0.8695652173913043,Java_low_results.csv
74,128,rectangle,low,low,211.0,0.8683127572016461,Java_low_results.csv
74,124,rectangle,low,low,197.0,0.9036697247706422,Java_low_results.csv
74,140,rectangle,low,low,115.0,0.8984375,Java_low_results.csv
74,126,rectangle,low,low,274.0,0.9194630872483222,Java_low_results.csv
67,164,rectangle,low,low,202.0,0.957345971563981,Java_low_results.csv
74,162,rectangle,low,low,240.0,0.9090909090909092,Java_low_results.csv
74,180,rectangle,low,low,134.0,0.8589743589743589,Java_low_results.csv
74,182,rectangle,low,low,251.0,0.8964285714285715,Java_low_results.csv
74,186,rectangle,low,low,206.0,0.8995633187772926,Java_low_results.csv
74,94,rectangle,low,low,119.0,0.9153846153846154,Java_low_results.csv
67,126,rectangle,low,low,276.0,0.9261744966442952,Java_low_results.csv
74,77,rectangle,low,low,321.0,0.9119318181818182,Java_low_results.csv
71,186,rectangle,low,low,207.0,0.9039301310043668,Java_low_results.csv
74,208,rectangle,low,low,231.0,0.8816793893129771,Java_low_results.csv
