exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
1,37,vehicle,high,low,0.9912346231071142,0.6811374842423441,0.9879672250359339,0.8388336249252715,0.6267857142857142
68,56,vehicle,high,low,0.9937882395927236,0.7215098462473948,0.9922673490860408,0.9215443768489147,0.6206896551724137
48,124,vehicle,high,low,0.9938785294913718,0.6753937219222648,0.9919395534923091,0.8925895549848916,0.7272727272727273
1,176,vehicle,high,low,0.9930041442426493,0.6193502175533999,0.9906477157740261,0.9158505709545446,0.6666666666666666
1,79,vehicle,high,low,0.9925126806651041,0.724033432854011,0.9902778754234041,0.9118032068336706,0.6666666666666666
68,44,vehicle,high,low,0.9940480776682943,0.6623389754579819,0.9908773583401611,0.8904966191233301,0.6799999999999999
48,114,vehicle,high,low,0.9932965530195171,0.7172290678852409,0.9917154253752362,0.9248026163186088,0.7142857142857143
26,114,vehicle,high,low,0.9891423582304778,0.7001660309326019,0.9846012482528889,0.8583578496241588,0.6363636363636364
26,10,vehicle,high,low,0.9907213611605684,0.743065950671618,0.9862657176696797,0.8575865007103874,0.597872340425532
1,172,vehicle,high,low,0.9908346510119518,0.7835536271985115,0.9878092689178032,0.9006159164885683,0.6
26,31,vehicle,high,low,0.9913994880422342,0.7602895991944016,0.9872177746399726,0.8952081007513296,0.6923076923076923
48,164,vehicle,high,low,0.9924591892968981,0.6974691871708069,0.9895401944934292,0.9470126603797459,0.7333333333333334
26,13,vehicle,high,low,0.99071522258554,0.6840709282340078,0.9874619664173664,0.9248583339618794,0.6399999999999999
68,29,vehicle,high,low,0.9918959692549169,0.7284902960714117,0.9885795856657879,0.8735804138298842,0.6774193548387097
1,170,vehicle,high,low,0.9912298951279283,0.7363787973246232,0.9861554179225135,0.9287711566546601,0.6666666666666666
68,41,vehicle,high,low,0.9953057359692625,0.6715555880111805,0.9944193556050243,0.918577761503706,0.6521739130434783
48,104,vehicle,high,low,0.991661454147456,0.702689016677172,0.9882060771652206,0.9128451095396619,0.736842105263158
26,21,vehicle,high,low,0.9912729592803962,0.7049080993415292,0.9885824608836238,0.9165444573751904,0.6389365351629503
1,164,vehicle,high,low,0.989097242391223,0.6490785038446621,0.9869080810888421,0.9169470577359147,0.7297297297297298
68,37,vehicle,high,low,0.9933245125532933,0.7039017414205142,0.9902574903025082,0.9022626158193352,0.6
1,132,vehicle,high,low,0.9921849978392189,0.6571403658638532,0.9895423591470682,0.8803023223045213,0.7272727272727273
48,101,vehicle,high,low,0.9925085083768429,0.6468879826402708,0.9879799885338081,0.8837582594195198,0.6896551724137931
1,140,vehicle,high,low,0.9908505861667347,0.6386367936338402,0.9896780747983829,0.9324083598428069,0.7393887945670629
26,27,vehicle,high,low,0.9908297143840518,0.6425284839633163,0.9867778822490002,0.9104891982221135,0.5568475452196383
48,182,vehicle,high,low,0.9922730183442633,0.6895229450147298,0.9887781017545831,0.9011239325843526,0.638888888888889
