exp_a,exp_b,stimulus,expertise_a,expertise_b,score
64,65,rectangle,low,low,0.9245189131605069
64,99,rectangle,low,low,0.8336715818407653
63,200,rectangle,low,low,0.827125337407583
64,101,rectangle,low,low,0.8237923616897996
64,71,rectangle,low,low,0.9070932503587252
64,79,rectangle,low,low,0.7906190486881882
63,107,rectangle,low,low,0.7915838595307639
63,78,rectangle,low,low,0.8064758359957861
64,77,rectangle,low,low,0.8322008609824616
64,107,rectangle,low,low,0.8288656672603019
64,124,rectangle,low,low,0.8205339140604492
64,138,rectangle,low,low,0.8184975127908002
64,128,rectangle,low,low,0.8157027529533156
64,78,rectangle,low,low,0.8098139643311991
64,162,rectangle,low,low,0.8525284453335252
64,180,rectangle,low,low,0.8224392088312484
65,71,rectangle,low,low,0.829774223783835
65,67,rectangle,low,low,0.9121167521399877
63,128,rectangle,low,low,0.8032706449386964
65,74,rectangle,low,low,0.8341370354600619
65,77,rectangle,low,low,0.9203785503826908
65,79,rectangle,low,low,0.8880952480581794
65,94,rectangle,low,low,0.8216472126287375
64,186,rectangle,low,low,0.8214522549198755
65,99,rectangle,low,low,0.8892659629258503
65,101,rectangle,low,low,0.8379525143685734
64,182,rectangle,low,low,0.8269813705425753
63,179,rectangle,low,low,0.8127112785179338
65,104,rectangle,low,low,0.8943398651188322
64,67,rectangle,low,low,0.8451382210035012
65,124,rectangle,low,low,0.8322558557729282
64,200,rectangle,low,low,0.873821027190896
65,107,rectangle,low,low,0.877744526971516
65,140,rectangle,low,low,0.8344540126226822
65,126,rectangle,low,low,0.880579638659106
65,162,rectangle,low,low,0.9103867990210496
65,164,rectangle,low,low,0.8475240311261346
65,132,rectangle,low,low,0.8995719498356124
63,186,rectangle,low,low,0.8098481857362608
65,78,rectangle,low,low,0.8757561996469868
65,180,rectangle,low,low,0.8647529933089043
65,182,rectangle,low,low,0.9043132374331374
65,128,rectangle,low,low,0.8780432689004011
65,200,rectangle,low,low,0.9091053612324806
65,176,rectangle,low,low,0.9264092177188405
65,179,rectangle,low,low,0.9312932137571448
67,71,rectangle,low,low,0.8724573503676316
60,179,rectangle,low,low,0.7956823362168853
65,138,rectangle,low,low,0.8505810825778248
67,74,rectangle,low,low,0.833940707850747
64,179,rectangle,low,low,0.7855616770311739
67,94,rectangle,low,low,0.8275448883047571
64,140,rectangle,low,low,0.8237787166850122
67,99,rectangle,low,low,0.7369452270537119
67,79,rectangle,low,low,0.824724505130986
67,78,rectangle,low,low,0.8110174586408252
67,107,rectangle,low,low,0.8582835819791974
65,186,rectangle,low,low,0.8920060135473544
67,124,rectangle,low,low,0.8034320691380837
65,208,rectangle,low,low,0.8657337915148173
67,140,rectangle,low,low,0.7505692524153361
67,138,rectangle,low,low,0.8224839803702008
67,126,rectangle,low,low,0.8338896874906657
64,208,rectangle,low,low,0.8354552127666265
67,162,rectangle,low,low,0.8365905076228719
67,132,rectangle,low,low,0.8490635387139598
71,74,rectangle,low,low,0.8596152975831416
67,186,rectangle,low,low,0.7919071068686842
67,182,rectangle,low,low,0.8284649890126564
67,200,rectangle,low,low,0.8024443135097531
67,77,rectangle,low,low,0.8350471759143427
67,180,rectangle,low,low,0.8071823429837391
67,208,rectangle,low,low,0.8607701338549588
67,101,rectangle,low,low,0.7940788196240317
64,132,rectangle,low,low,0.7886143282132039
71,78,rectangle,low,low,0.8934115800441338
71,94,rectangle,low,low,0.8563939729592845
71,77,rectangle,low,low,0.901720590438162
71,79,rectangle,low,low,0.880483649991739
71,124,rectangle,low,low,0.8562112950664705
71,128,rectangle,low,low,0.8867916569912304
67,176,rectangle,low,low,0.8726189151425866
71,104,rectangle,low,low,0.873731867961052
71,138,rectangle,low,low,0.9001472156553502
71,99,rectangle,low,low,0.8624345423720646
71,126,rectangle,low,low,0.8959841531440088
71,101,rectangle,low,low,0.8548346455412311
71,140,rectangle,low,low,0.8586150684894382
71,132,rectangle,low,low,0.8864416924825181
71,162,rectangle,low,low,0.8746385488063014
64,164,rectangle,low,low,0.8336129089553426
71,200,rectangle,low,low,0.9039549579716063
71,182,rectangle,low,low,0.8904347228062085
71,208,rectangle,low,low,0.8655009264991048
71,164,rectangle,low,low,0.860087754045587
71,180,rectangle,low,low,0.8598347557929953
71,179,rectangle,low,low,0.925053364722319
71,176,rectangle,low,low,0.9259843270469615
74,77,rectangle,low,low,0.8173067220323145
74,94,rectangle,low,low,0.7883701316157681
67,164,rectangle,low,low,0.8590079154999853
74,79,rectangle,low,low,0.7438376503939199
71,186,rectangle,low,low,0.8730060766098335
