exp_a,exp_b,stimulus,expertise_a,expertise_b,score
32,192,rectangle,medium,medium,0.8521067555179672
33,66,rectangle,medium,medium,0.8633133148788127
33,62,rectangle,medium,medium,0.8510672931635137
33,88,rectangle,medium,medium,0.8495972680162066
33,81,rectangle,medium,medium,0.8556063576820367
33,75,rectangle,medium,medium,0.8154896767641137
33,105,rectangle,medium,medium,0.8495684148926664
33,89,rectangle,medium,medium,0.8286794713264609
33,73,rectangle,medium,medium,0.8189676988735352
33,108,rectangle,medium,medium,0.8152788190325456
32,207,rectangle,medium,medium,0.7850500215174003
33,97,rectangle,medium,medium,0.8294547487315267
33,61,rectangle,medium,medium,0.8178017948382789
33,40,rectangle,medium,medium,0.8485915457824038
33,112,rectangle,medium,medium,0.8325792197721418
33,91,rectangle,medium,medium,0.8085954100595515
33,125,rectangle,medium,medium,0.864220263112094
32,194,rectangle,medium,medium,0.8300059096681777
33,84,rectangle,medium,medium,0.8611087031283524
33,143,rectangle,medium,medium,0.8311800354404962
33,121,rectangle,medium,medium,0.8049553977798437
33,115,rectangle,medium,medium,0.8003400622874949
33,120,rectangle,medium,medium,0.8373300086867236
33,117,rectangle,medium,medium,0.8364398570395825
33,155,rectangle,medium,medium,0.8091100408067097
25,151,rectangle,medium,medium,0.7512171906524955
33,171,rectangle,medium,medium,0.8267599356822464
32,214,rectangle,medium,medium,0.7791084303725102
33,158,rectangle,medium,medium,0.8395283548195006
33,147,rectangle,medium,medium,0.8401933109836004
33,203,rectangle,medium,medium,0.8845219412343813
33,142,rectangle,medium,medium,0.8187898861269761
33,54,rectangle,medium,medium,0.8337047192755845
33,210,rectangle,medium,medium,0.8403433853632842
